"gene_id","hms_id","class_min","Approved.Symbol"
3645,10001,10,"INSRR"
3654,10001,10,"IRAK1"
3702,10001,10,"ITK"
3716,10001,10,"JAK1"
3717,10001,10,"JAK2"
3718,10001,10,"JAK3"
3791,10001,10,"KDR"
3815,10001,10,"KIT"
3932,10001,10,"LCK"
3984,10001,10,"LIMK1"
3985,10001,10,"LIMK2"
4058,10001,10,"LTK"
4067,10001,10,"LYN"
4117,10001,10,"MAK"
4139,10001,10,"MARK1"
4140,10001,10,"MARK3"
4145,10001,10,"MATK"
4214,10001,10,"MAP3K1"
4215,10001,10,"MAP3K3"
4216,10001,10,"MAP3K4"
4217,10001,10,"MAP3K5"
4233,10001,10,NA
4293,10001,10,"MAP3K9"
4294,10001,10,"MAP3K10"
4296,10001,10,"MAP3K11"
4485,10001,10,"MST1"
4486,10001,10,"MST1R"
4593,10001,10,"MUSK"
4638,10001,10,"MYLK"
4661,10001,10,"MYT1"
4750,10001,10,"NEK1"
4751,10001,10,"NEK2"
4752,10001,10,"NEK3"
4914,10001,10,"NTRK1"
4915,10001,10,"NTRK2"
4916,10001,10,"NTRK3"
4921,10001,10,"DDR2"
5058,10001,10,"PAK1"
5062,10001,10,"PAK2"
5063,10001,10,"PAK3"
5127,10001,3,"CDK16"
5128,10001,10,"CDK17"
5129,10001,10,"CDK18"
5156,10001,10,"PDGFRA"
5159,10001,10,"PDGFRB"
5163,10001,10,"PDK1"
5170,10001,10,"PDPK1"
5218,10001,10,"CDK14"
5260,10001,10,"PHKG1"
5261,10001,10,"PHKG2"
5287,10001,10,"PIK3C2B"
5288,10001,10,"PIK3C2G"
5290,10001,10,"PIK3CA"
5291,10001,10,"PIK3CB"
5292,10001,10,"PIM1"
5293,10001,10,"PIK3CD"
5294,10001,10,"PIK3CG"
5310,10001,10,"PKD1"
5311,10001,10,"PKD2"
5347,10001,10,"PLK1"
5562,10001,10,"PRKAA1"
5563,10001,10,"PRKAA2"
5566,10001,10,"PRKACA"
5567,10001,10,"PRKACB"
5568,10001,10,"PRKACG"
5580,10001,10,"PRKCD"
5581,10001,10,"PRKCE"
5583,10001,10,"PRKCH"
5584,10001,10,"PRKCI"
5585,10001,10,"PKN1"
5586,10001,10,"PKN2"
5587,10001,10,"PRKD1"
5588,10001,10,"PRKCQ"
5592,10001,10,"PRKG1"
5593,10001,10,"PRKG2"
5594,10001,10,"MAPK1"
5595,10001,10,"MAPK3"
5596,10001,10,"MAPK4"
5597,10001,10,"MAPK6"
5598,10001,10,"MAPK7"
5599,10001,10,"MAPK8"
5600,10001,10,"MAPK11"
5601,10001,10,"MAPK9"
5602,10001,10,"MAPK10"
5603,10001,10,"MAPK13"
5604,10001,10,"MAP2K1"
5605,10001,10,"MAP2K2"
5606,10001,10,"MAP2K3"
5607,10001,10,"MAP2K5"
5608,10001,10,"MAP2K6"
5609,10001,10,"MAP2K7"
5610,10001,10,"EIF2AK2"
5613,10001,10,"PRKX"
5747,10001,10,"PTK2"
5753,10001,10,"PTK6"
5871,10001,10,"MAP4K2"
5894,10001,10,"RAF1"
5979,10001,10,"RET"
6093,10001,10,"ROCK1"
6098,10001,10,"ROS1"
6195,10001,10,"RPS6KA1"
6196,10001,10,"RPS6KA2"
6197,10001,10,"RPS6KA3"
6198,10001,10,"RPS6KB1"
6300,10001,10,"MAPK12"
6416,10001,10,"MAP2K4"
6446,10001,10,"SGK1"
6714,10001,10,"SRC"
6725,10001,10,"SRMS"
6732,10001,10,"SRPK1"
6733,10001,10,"SRPK2"
6787,10001,10,"NEK4"
6788,10001,10,"STK3"
6789,10001,10,"STK4"
6790,10001,10,"AURKA"
6792,10001,10,"CDKL5"
6793,10001,10,"STK10"
6794,10001,10,"STK11"
6795,10001,10,"AURKC"
6850,10001,10,"SYK"
6885,10001,10,"MAP3K7"
7006,10001,10,"TEC"
7010,10001,10,"TEK"
7016,10001,10,"TESK1"
7046,10001,10,"TGFBR1"
7048,10001,10,"TGFBR2"
7075,10001,10,"TIE1"
7086,10001,10,"TKT"
7272,10001,3,"TTK"
7294,10001,10,"TXK"
7297,10001,10,"TYK2"
7301,10001,10,"TYRO3"
7465,10001,10,"WEE1"
7525,10001,10,"YES1"
7535,10001,10,"ZAP70"
7786,10001,10,"MAP3K12"
8394,10001,10,"PIP5K1A"
8396,10001,10,"PIP4K2B"
8428,10001,10,"STK24"
8476,10001,10,"CDC42BPA"
8491,10001,10,"MAP4K3"
8536,10001,10,"CAMK1"
8550,10001,10,"MAPKAPK5"
8569,10001,10,"MKNK1"
8573,10001,10,"CASK"
8576,10001,10,"STK16"
8621,10001,10,"CDK13"
8711,10001,10,"TNK1"
8737,10001,10,"RIPK1"
8767,10001,10,"RIPK2"
8780,10001,10,"RIOK3"
8851,10001,2,"CDK5R1"
8899,10001,10,"PRPF4B"
8900,10001,2,"CCNA1"
8986,10001,10,"RPS6KA4"
8999,10001,10,"CDKL2"
9020,10001,10,"MAP3K14"
9024,10001,10,"BRSK2"
9064,10001,10,"MAP3K6"
9088,10001,10,"PKMYT1"
9113,10001,10,"LATS1"
9133,10001,2,"CCNB2"
9134,10001,2,"CCNE2"
9149,10001,3,"DYRK1B"
9175,10001,10,"MAP3K13"
9201,10001,10,"DCLK1"
9212,10001,10,"AURKB"
9252,10001,10,"RPS6KA5"
9261,10001,10,"MAPKAPK2"
9262,10001,10,"STK17B"
9263,10001,10,"STK17A"
9344,10001,10,"TAOK2"
9448,10001,10,"MAP4K4"
9475,10001,10,"ROCK2"
9578,10001,10,"CDC42BPB"
9641,10001,10,"IKBKE"
9706,10001,10,"ULK2"
9748,10001,10,"SLK"
9833,10001,10,"MELK"
9874,10001,10,"TLK1"
9891,10001,10,"NUAK1"
10000,10001,10,"AKT3"
10110,10001,10,"SGK2"
10188,10001,10,"TNK2"
10298,10001,3,"PAK4"
10461,10001,10,"MERTK"
10494,10001,10,"STK25"
10645,10001,10,"CAMKK2"
10733,10001,10,"PLK4"
10746,10001,10,"MAP3K2"
10769,10001,10,"PLK2"
10783,10001,10,"NEK6"
11011,10001,10,"TLK2"
11040,10001,10,"PIM2"
11113,10001,10,"CIT"
11183,10001,10,"MAP4K5"
11184,10001,10,"MAP4K1"
11200,10001,10,"CHEK2"
11213,10001,10,"IRAK3"
11329,10001,10,"STK38"
12747,10001,3,NA
22848,10001,10,"AAK1"
22983,10001,10,"MAST1"
23012,10001,10,"STK38L"
23043,10001,10,"TNIK"
23097,10001,10,"CDK19"
23235,10001,10,"SIK2"
23387,10001,10,"SIK3"
23396,10001,10,"PIP5K1C"
23604,10001,10,"DAPK2"
23678,10001,10,"SGK3"
23683,10001,10,"PRKD3"
25255,10001,10,NA
25865,10001,10,"PRKD2"
25989,10001,10,"ULK3"
26524,10001,10,"LATS2"
26576,10001,10,"SRPK3"
27102,10001,10,"EIF2AK1"
27148,10001,10,"STK36"
27330,10001,10,"RPS6KA6"
30811,10001,10,"HUNK"
51086,10001,10,"TNNI3K"
51265,10001,10,"CDKL3"
51347,10001,10,"TAOK3"
51701,10001,10,"NLK"
51765,10001,10,"STK26"
51776,10001,10,"MAP3K20"
53904,10001,10,"MYO3A"
53944,10001,10,"CSNK1G1"
54861,10001,10,"SNRK"
55351,10001,10,"STK32B"
55561,10001,10,"CDC42BPG"
55589,10001,10,"BMP2K"
56924,10001,10,"PAK6"
56997,10001,10,"COQ8A"
57118,10001,10,"CAMK1D"
57144,10001,10,"PAK5"
57172,10001,10,"CAMK1G"
57396,10001,3,"CLK4"
57551,10001,10,"TAOK1"
57787,10001,10,"MARK4"
64158,10001,10,NA
65125,10001,10,"WNK1"
65267,10001,10,"WNK3"
65975,10001,10,"STK33"
79858,10001,10,"NEK11"
80122,10001,10,"MAP3K19"
81788,10001,10,"NUAK2"
83732,10001,10,"RIOK1"
83903,10001,10,"GSG2"
83942,10001,10,"TSSK1B"
84254,10001,10,"CAMKK1"
84446,10001,10,"BRSK1"
85366,10001,10,"MYLK2"
85417,10001,2,"CCNB3"
85443,10001,10,"DCLK3"
91754,10001,10,"NEK9"
91807,10001,10,"MYLK3"
120892,10001,10,"LRRK2"
122011,10001,10,"CSNK1A1L"
131890,10001,10,"GRK7"
140469,10001,10,"MYO3B"
140609,10001,10,"NEK7"
140803,10001,10,"TRPM6"
140901,10001,10,"STK35"
150094,10001,10,"SIK1"
152110,10001,10,"NEK10"
166614,10001,10,"DCLK2"
167359,10001,10,"NIM1K"
202374,10001,10,"STK32A"
225689,10001,10,"MAPK15"
255239,10001,10,"ANKK1"
282974,10001,10,"STK32C"
284086,10001,10,"NEK8"
285220,10001,10,"EPHA6"
340156,10001,10,"MYLK4"
341676,10001,10,"NEK5"
388228,10001,10,"SBK1"
389840,10001,10,"MAP3K15"
415116,10001,10,"PIM3"
440275,10001,10,"EIF2AK4"
494551,10001,10,"WEE2"
728642,10001,10,"CDK11A"
812762,10001,10,NA
813841,10001,10,NA
887072,10001,10,NA
100124696,10001,10,NA
100130827,10001,10,"SBK3"
100526835,10001,10,"FPGT-TNNI3K"
100533105,10001,10,"C8orf44-SGK3"
102724428,10001,10,NA
27,10002,2,"ABL2"
90,10002,10,"ACVR1"
91,10002,10,"ACVR1B"
92,10002,10,"ACVR2A"
93,10002,10,"ACVR2B"
94,10002,10,"ACVRL1"
207,10002,10,"AKT1"
208,10002,10,"AKT2"
238,10002,10,"ALK"
558,10002,10,"AXL"
657,10002,10,"BMPR1A"
658,10002,10,"BMPR1B"
659,10002,10,"BMPR2"
660,10002,10,"BMX"
673,10002,2,"BRAF"
695,10002,10,"BTK"
780,10002,2,"DDR1"
814,10002,10,"CAMK4"
815,10002,10,"CAMK2A"
816,10002,10,"CAMK2B"
817,10002,10,"CAMK2D"
818,10002,10,"CAMK2G"
984,10002,10,"CDK11B"
1017,10002,10,"CDK2"
1018,10002,10,"CDK3"
1020,10002,10,"CDK5"
1022,10002,10,"CDK7"
1024,10002,10,"CDK8"
1025,10002,10,"CDK9"
1111,10002,10,"CHEK1"
1147,10002,10,"CHUK"
1195,10002,10,"CLK1"
1196,10002,10,"CLK2"
1198,10002,10,"CLK3"
1263,10002,10,"PLK3"
1432,10002,2,"MAPK14"
1436,10002,2,"CSF1R"
1453,10002,10,"CSNK1D"
1454,10002,10,"CSNK1E"
1455,10002,10,"CSNK1G2"
1456,10002,10,"CSNK1G3"
1457,10002,10,"CSNK2A1"
1459,10002,10,"CSNK2A2"
1612,10002,10,"DAPK1"
1613,10002,10,"DAPK3"
1760,10002,10,"DMPK"
1859,10002,10,"DYRK1A"
1956,10002,10,"EGFR"
1969,10002,2,"EPHA2"
2011,10002,10,"MARK2"
2041,10002,10,"EPHA1"
2042,10002,2,"EPHA3"
2043,10002,2,"EPHA4"
2044,10002,2,"EPHA5"
2045,10002,10,"EPHA7"
2046,10002,2,"EPHA8"
2048,10002,2,"EPHB2"
2049,10002,2,"EPHB3"
2050,10002,2,"EPHB4"
2051,10002,10,"EPHB6"
2064,10002,10,"ERBB2"
2065,10002,10,"ERBB3"
2066,10002,10,"ERBB4"
2081,10002,10,"ERN1"
2185,10002,10,"PTK2B"
2241,10002,10,"FER"
2242,10002,10,"FES"
2260,10002,10,"FGFR1"
2261,10002,10,"FGFR3"
2263,10002,10,"FGFR2"
2264,10002,10,"FGFR4"
2321,10002,10,"FLT1"
2322,10002,10,"FLT3"
2324,10002,10,"FLT4"
2444,10002,2,"FRK"
2580,10002,10,"GAK"
2868,10002,10,"GRK4"
2872,10002,10,"MKNK2"
2931,10002,10,"GSK3A"
2932,10002,10,"GSK3B"
3480,10002,10,"IGF1R"
3551,10002,10,"IKBKB"
3643,10002,10,"INSR"
3645,10002,10,"INSRR"
3654,10002,10,"IRAK1"
3702,10002,10,"ITK"
3716,10002,10,"JAK1"
3717,10002,10,"JAK2"
3718,10002,10,"JAK3"
3791,10002,10,"KDR"
3815,10002,2,"KIT"
3984,10002,10,"LIMK1"
3985,10002,10,"LIMK2"
4058,10002,10,"LTK"
4117,10002,10,"MAK"
4139,10002,10,"MARK1"
4140,10002,10,"MARK3"
4145,10002,10,"MATK"
4214,10002,10,"MAP3K1"
4215,10002,10,"MAP3K3"
4216,10002,10,"MAP3K4"
4217,10002,10,"MAP3K5"
4233,10002,10,NA
4293,10002,10,"MAP3K9"
4294,10002,10,"MAP3K10"
4296,10002,10,"MAP3K11"
4486,10002,10,"MST1R"
4593,10002,10,"MUSK"
4638,10002,10,"MYLK"
4750,10002,10,"NEK1"
4751,10002,10,"NEK2"
4914,10002,10,"NTRK1"
4915,10002,10,"NTRK2"
4916,10002,10,"NTRK3"
4921,10002,2,"DDR2"
5058,10002,10,"PAK1"
5062,10002,10,"PAK2"
5063,10002,10,"PAK3"
5127,10002,10,"CDK16"
5128,10002,10,"CDK17"
5129,10002,10,"CDK18"
5156,10002,2,"PDGFRA"
5159,10002,2,"PDGFRB"
5170,10002,10,"PDPK1"
5218,10002,10,"CDK14"
5260,10002,10,"PHKG1"
5261,10002,10,"PHKG2"
5287,10002,10,"PIK3C2B"
5288,10002,10,"PIK3C2G"
5290,10002,10,"PIK3CA"
5291,10002,10,"PIK3CB"
5292,10002,10,"PIM1"
5293,10002,10,"PIK3CD"
5294,10002,10,"PIK3CG"
5298,10002,10,"PI4KB"
5347,10002,10,"PLK1"
5562,10002,10,"PRKAA1"
5563,10002,10,"PRKAA2"
5566,10002,10,"PRKACA"
5567,10002,10,"PRKACB"
5580,10002,10,"PRKCD"
5581,10002,10,"PRKCE"
5583,10002,10,"PRKCH"
5585,10002,10,"PKN1"
5586,10002,10,"PKN2"
5587,10002,10,"PRKD1"
5588,10002,10,"PRKCQ"
5592,10002,10,"PRKG1"
5593,10002,10,"PRKG2"
5594,10002,10,"MAPK1"
5595,10002,10,"MAPK3"
5596,10002,10,"MAPK4"
5597,10002,10,"MAPK6"
5598,10002,10,"MAPK7"
5599,10002,10,"MAPK8"
5600,10002,2,"MAPK11"
5601,10002,10,"MAPK9"
5602,10002,10,"MAPK10"
5603,10002,10,"MAPK13"
5604,10002,10,"MAP2K1"
5605,10002,10,"MAP2K2"
5606,10002,10,"MAP2K3"
5608,10002,10,"MAP2K6"
5610,10002,10,"EIF2AK2"
5613,10002,10,"PRKX"
5747,10002,10,"PTK2"
5871,10002,10,"MAP4K2"
5979,10002,10,"RET"
6011,10002,10,"GRK1"
6093,10002,10,"ROCK1"
6098,10002,10,"ROS1"
6195,10002,10,"RPS6KA1"
6196,10002,10,"RPS6KA2"
6197,10002,10,"RPS6KA3"
6300,10002,10,"MAPK12"
6416,10002,10,"MAP2K4"
6714,10002,2,"SRC"
6732,10002,10,"SRPK1"
6733,10002,10,"SRPK2"
6788,10002,10,"STK3"
6789,10002,10,"STK4"
6790,10002,10,"AURKA"
6792,10002,10,"CDKL5"
6793,10002,10,"STK10"
6794,10002,10,"STK11"
6795,10002,10,"AURKC"
6850,10002,10,"SYK"
6885,10002,10,"MAP3K7"
7006,10002,10,"TEC"
7010,10002,10,"TEK"
7016,10002,10,"TESK1"
7046,10002,10,"TGFBR1"
7048,10002,10,"TGFBR2"
7075,10002,10,"TIE1"
7272,10002,10,"TTK"
7297,10002,10,"TYK2"
7301,10002,10,"TYRO3"
7465,10002,10,"WEE1"
7535,10002,10,"ZAP70"
7786,10002,10,"MAP3K12"
8394,10002,10,"PIP5K1A"
8396,10002,10,"PIP4K2B"
8408,10002,10,"ULK1"
8428,10002,10,"STK24"
8445,10002,10,"DYRK2"
8476,10002,10,"CDC42BPA"
8491,10002,10,"MAP4K3"
8536,10002,10,"CAMK1"
8550,10002,10,"MAPKAPK5"
8569,10002,10,"MKNK1"
8576,10002,10,"STK16"
8711,10002,10,"TNK1"
8737,10002,10,"RIPK1"
8767,10002,10,"RIPK2"
8780,10002,10,"RIOK3"
8899,10002,10,"PRPF4B"
8986,10002,10,"RPS6KA4"
8999,10002,10,"CDKL2"
9024,10002,10,"BRSK2"
9064,10002,10,"MAP3K6"
9088,10002,10,"PKMYT1"
9113,10002,10,"LATS1"
9149,10002,10,"DYRK1B"
9175,10002,10,"MAP3K13"
9201,10002,10,"DCLK1"
9212,10002,10,"AURKB"
9252,10002,10,"RPS6KA5"
9261,10002,10,"MAPKAPK2"
9262,10002,10,"STK17B"
9263,10002,10,"STK17A"
9448,10002,10,"MAP4K4"
9475,10002,10,"ROCK2"
9578,10002,10,"CDC42BPB"
9641,10002,10,"IKBKE"
9706,10002,10,"ULK2"
9748,10002,10,"SLK"
9833,10002,10,"MELK"
9874,10002,10,"TLK1"
9891,10002,10,"NUAK1"
9943,10002,10,"OXSR1"
10000,10002,10,"AKT3"
10114,10002,10,"HIPK3"
10188,10002,10,"TNK2"
10298,10002,10,"PAK4"
10461,10002,10,"MERTK"
10494,10002,10,"STK25"
10645,10002,10,"CAMKK2"
10733,10002,10,"PLK4"
10746,10002,10,"MAP3K2"
10769,10002,10,"PLK2"
10783,10002,10,"NEK6"
11011,10002,10,"TLK2"
11040,10002,10,"PIM2"
11183,10002,10,"MAP4K5"
11184,10002,10,"MAP4K1"
11200,10002,10,"CHEK2"
11213,10002,10,"IRAK3"
11329,10002,10,"STK38"
22848,10002,10,"AAK1"
22858,10002,10,"ICK"
22983,10002,10,"MAST1"
23012,10002,10,"STK38L"
23043,10002,10,"TNIK"
23097,10002,10,"CDK19"
23235,10002,10,"SIK2"
23387,10002,10,"SIK3"
23604,10002,10,"DAPK2"
23683,10002,10,"PRKD3"
25865,10002,10,"PRKD2"
25989,10002,10,"ULK3"
26524,10002,10,"LATS2"
26576,10002,10,"SRPK3"
27148,10002,10,"STK36"
27330,10002,10,"RPS6KA6"
27347,10002,10,"STK39"
28996,10002,10,"HIPK2"
29110,10002,10,"TBK1"
30811,10002,10,"HUNK"
50488,10002,10,"MINK1"
51265,10002,10,"CDKL3"
51347,10002,10,"TAOK3"
51701,10002,10,"NLK"
51765,10002,10,"STK26"
53904,10002,10,"MYO3A"
53944,10002,10,"CSNK1G1"
55351,10002,10,"STK32B"
55561,10002,10,"CDC42BPG"
55589,10002,10,"BMP2K"
55781,10002,10,"RIOK2"
56924,10002,10,"PAK6"
56997,10002,10,"COQ8A"
57118,10002,10,"CAMK1D"
57144,10002,10,"PAK5"
57172,10002,10,"CAMK1G"
57396,10002,10,"CLK4"
57551,10002,10,"TAOK1"
57787,10002,10,"MARK4"
65061,10002,10,"CDK15"
65975,10002,10,"STK33"
79934,10002,10,"COQ8B"
80122,10002,10,"MAP3K19"
81788,10002,10,"NUAK2"
83732,10002,10,"RIOK1"
83942,10002,10,"TSSK1B"
84254,10002,10,"CAMKK1"
84446,10002,10,"BRSK1"
85366,10002,10,"MYLK2"
85443,10002,10,"DCLK3"
91754,10002,10,"NEK9"
91807,10002,10,"MYLK3"
122011,10002,10,"CSNK1A1L"
131890,10002,10,"GRK7"
140469,10002,10,"MYO3B"
140609,10002,10,"NEK7"
140901,10002,10,"STK35"
147746,10002,10,"HIPK4"
150094,10002,10,"SIK1"
166614,10002,10,"DCLK2"
167359,10002,10,"NIM1K"
204851,10002,10,"HIPK1"
225689,10002,10,"MAPK15"
255239,10002,10,"ANKK1"
282974,10002,10,"STK32C"
285220,10002,10,"EPHA6"
340156,10002,10,"MYLK4"
341676,10002,10,"NEK5"
388228,10002,10,"SBK1"
389840,10002,10,"MAP3K15"
415116,10002,10,"PIM3"
440275,10002,10,"EIF2AK4"
494551,10002,10,"WEE2"
728642,10002,10,"CDK11A"
100130827,10002,10,"SBK3"
102724428,10002,10,NA
102800317,10002,10,NA
106821730,10002,10,NA
25,10003,10,"ABL1"
90,10003,10,"ACVR1"
91,10003,10,"ACVR1B"
92,10003,10,"ACVR2A"
93,10003,10,"ACVR2B"
94,10003,10,"ACVRL1"
207,10003,10,"AKT1"
208,10003,10,"AKT2"
238,10003,10,"ALK"
558,10003,10,"AXL"
640,10003,10,"BLK"
657,10003,10,"BMPR1A"
658,10003,10,"BMPR1B"
659,10003,10,"BMPR2"
660,10003,10,"BMX"
695,10003,10,"BTK"
780,10003,2,"DDR1"
814,10003,10,"CAMK4"
815,10003,10,"CAMK2A"
816,10003,10,"CAMK2B"
817,10003,10,"CAMK2D"
818,10003,10,"CAMK2G"
984,10003,10,"CDK11B"
1017,10003,10,"CDK2"
1018,10003,10,"CDK3"
1020,10003,10,"CDK5"
1022,10003,10,"CDK7"
1024,10003,10,"CDK8"
1025,10003,10,"CDK9"
1111,10003,10,"CHEK1"
1147,10003,10,"CHUK"
1195,10003,10,"CLK1"
1196,10003,10,"CLK2"
1198,10003,10,"CLK3"
1263,10003,10,"PLK3"
1445,10003,10,"CSK"
1453,10003,10,"CSNK1D"
1454,10003,10,"CSNK1E"
1455,10003,10,"CSNK1G2"
1456,10003,10,"CSNK1G3"
1457,10003,10,"CSNK2A1"
1459,10003,10,"CSNK2A2"
1612,10003,10,"DAPK1"
1613,10003,10,"DAPK3"
1760,10003,10,"DMPK"
1956,10003,10,"EGFR"
1969,10003,2,"EPHA2"
2011,10003,10,"MARK2"
2041,10003,10,"EPHA1"
2042,10003,2,"EPHA3"
2043,10003,2,"EPHA4"
2044,10003,2,"EPHA5"
2045,10003,10,"EPHA7"
2046,10003,2,"EPHA8"
2048,10003,1,"EPHB2"
2049,10003,2,"EPHB3"
2050,10003,2,"EPHB4"
2064,10003,10,"ERBB2"
2066,10003,10,"ERBB4"
2185,10003,10,"PTK2B"
2241,10003,10,"FER"
2242,10003,10,"FES"
2260,10003,10,"FGFR1"
2261,10003,10,"FGFR3"
2263,10003,10,"FGFR2"
2264,10003,10,"FGFR4"
2268,10003,10,"FGR"
2322,10003,10,"FLT3"
2324,10003,10,"FLT4"
2534,10003,10,"FYN"
2580,10003,10,"GAK"
2872,10003,10,"MKNK2"
2931,10003,10,"GSK3A"
2932,10003,10,"GSK3B"
3055,10003,10,"HCK"
3480,10003,10,"IGF1R"
3551,10003,10,"IKBKB"
3643,10003,10,"INSR"
3645,10003,10,"INSRR"
3702,10003,10,"ITK"
3716,10003,10,"JAK1"
3717,10003,10,"JAK2"
3718,10003,10,"JAK3"
3791,10003,10,"KDR"
3815,10003,2,"KIT"
3984,10003,10,"LIMK1"
3985,10003,10,"LIMK2"
4058,10003,10,"LTK"
4139,10003,10,"MARK1"
4140,10003,10,"MARK3"
4215,10003,10,"MAP3K3"
4216,10003,10,"MAP3K4"
4217,10003,10,"MAP3K5"
4233,10003,10,NA
4293,10003,10,"MAP3K9"
4294,10003,10,"MAP3K10"
4296,10003,10,"MAP3K11"
4486,10003,10,"MST1R"
4593,10003,10,"MUSK"
4638,10003,10,"MYLK"
4750,10003,10,"NEK1"
4751,10003,10,"NEK2"
4914,10003,10,"NTRK1"
4921,10003,2,"DDR2"
5058,10003,10,"PAK1"
5062,10003,10,"PAK2"
5063,10003,10,"PAK3"
5127,10003,10,"CDK16"
5128,10003,10,"CDK17"
5129,10003,10,"CDK18"
5156,10003,2,"PDGFRA"
5159,10003,2,"PDGFRB"
5170,10003,10,"PDPK1"
5218,10003,10,"CDK14"
5260,10003,10,"PHKG1"
5261,10003,10,"PHKG2"
5287,10003,10,"PIK3C2B"
5290,10003,10,"PIK3CA"
5291,10003,10,"PIK3CB"
5292,10003,10,"PIM1"
5293,10003,10,"PIK3CD"
5294,10003,10,"PIK3CG"
5347,10003,10,"PLK1"
5562,10003,10,"PRKAA1"
5563,10003,10,"PRKAA2"
5566,10003,10,"PRKACA"
5567,10003,10,"PRKACB"
5580,10003,10,"PRKCD"
5581,10003,10,"PRKCE"
5583,10003,10,"PRKCH"
5585,10003,10,"PKN1"
5586,10003,10,"PKN2"
5587,10003,10,"PRKD1"
5588,10003,10,"PRKCQ"
5592,10003,10,"PRKG1"
5593,10003,10,"PRKG2"
5594,10003,10,"MAPK1"
5595,10003,10,"MAPK3"
5596,10003,10,"MAPK4"
5597,10003,10,"MAPK6"
5598,10003,10,"MAPK7"
5599,10003,10,"MAPK8"
5600,10003,10,"MAPK11"
5601,10003,10,"MAPK9"
5602,10003,10,"MAPK10"
5603,10003,10,"MAPK13"
5604,10003,10,"MAP2K1"
5605,10003,10,"MAP2K2"
5606,10003,10,"MAP2K3"
5608,10003,10,"MAP2K6"
5610,10003,10,"EIF2AK2"
5613,10003,10,"PRKX"
5747,10003,10,"PTK2"
5753,10003,10,"PTK6"
5871,10003,10,"MAP4K2"
5979,10003,10,"RET"
6098,10003,10,"ROS1"
6195,10003,10,"RPS6KA1"
6196,10003,10,"RPS6KA2"
6197,10003,10,"RPS6KA3"
6300,10003,10,"MAPK12"
6416,10003,10,"MAP2K4"
6714,10003,10,"SRC"
6725,10003,10,"SRMS"
6732,10003,10,"SRPK1"
6733,10003,10,"SRPK2"
6788,10003,10,"STK3"
6789,10003,10,"STK4"
6790,10003,10,"AURKA"
6793,10003,10,"STK10"
6794,10003,10,"STK11"
6795,10003,10,"AURKC"
6850,10003,10,"SYK"
6885,10003,10,"MAP3K7"
7006,10003,10,"TEC"
7010,10003,10,"TEK"
7016,10003,10,"TESK1"
7046,10003,10,"TGFBR1"
7048,10003,10,"TGFBR2"
7075,10003,10,"TIE1"
7272,10003,10,"TTK"
7294,10003,10,"TXK"
7297,10003,10,"TYK2"
7301,10003,10,"TYRO3"
7465,10003,10,"WEE1"
7525,10003,10,"YES1"
7535,10003,10,"ZAP70"
7786,10003,10,"MAP3K12"
8394,10003,10,"PIP5K1A"
8396,10003,10,"PIP4K2B"
8408,10003,10,"ULK1"
8428,10003,10,"STK24"
8476,10003,10,"CDC42BPA"
8491,10003,10,"MAP4K3"
8536,10003,10,"CAMK1"
8550,10003,10,"MAPKAPK5"
8569,10003,10,"MKNK1"
8576,10003,10,"STK16"
8711,10003,10,"TNK1"
8737,10003,10,"RIPK1"
8767,10003,10,"RIPK2"
8780,10003,10,"RIOK3"
8986,10003,10,"RPS6KA4"
8999,10003,10,"CDKL2"
9024,10003,10,"BRSK2"
9088,10003,10,"PKMYT1"
9113,10003,10,"LATS1"
9149,10003,10,"DYRK1B"
9201,10003,10,"DCLK1"
9212,10003,10,"AURKB"
9252,10003,10,"RPS6KA5"
9261,10003,10,"MAPKAPK2"
9262,10003,10,"STK17B"
9263,10003,10,"STK17A"
9448,10003,10,"MAP4K4"
9475,10003,10,"ROCK2"
9578,10003,10,"CDC42BPB"
9641,10003,10,"IKBKE"
9706,10003,10,"ULK2"
9748,10003,10,"SLK"
9833,10003,10,"MELK"
9874,10003,10,"TLK1"
9891,10003,10,"NUAK1"
10000,10003,10,"AKT3"
10188,10003,10,"TNK2"
10298,10003,10,"PAK4"
10461,10003,10,"MERTK"
10494,10003,10,"STK25"
10645,10003,10,"CAMKK2"
10733,10003,10,"PLK4"
10783,10003,10,"NEK6"
11011,10003,10,"TLK2"
11040,10003,10,"PIM2"
11113,10003,10,"CIT"
11183,10003,10,"MAP4K5"
11184,10003,10,"MAP4K1"
11200,10003,10,"CHEK2"
11213,10003,10,"IRAK3"
22848,10003,10,"AAK1"
23012,10003,10,"STK38L"
23043,10003,10,"TNIK"
23235,10003,10,"SIK2"
23604,10003,10,"DAPK2"
23683,10003,10,"PRKD3"
25865,10003,10,"PRKD2"
25989,10003,10,"ULK3"
26524,10003,10,"LATS2"
26576,10003,10,"SRPK3"
27148,10003,10,"STK36"
27330,10003,10,"RPS6KA6"
50488,10003,10,"MINK1"
51347,10003,10,"TAOK3"
51701,10003,10,"NLK"
51765,10003,10,"STK26"
53904,10003,10,"MYO3A"
53944,10003,10,"CSNK1G1"
55351,10003,10,"STK32B"
55561,10003,10,"CDC42BPG"
55589,10003,10,"BMP2K"
55781,10003,10,"RIOK2"
56924,10003,10,"PAK6"
56997,10003,10,"COQ8A"
57118,10003,10,"CAMK1D"
57144,10003,10,"PAK5"
57172,10003,10,"CAMK1G"
57396,10003,10,"CLK4"
