HMDB_ID	CHEBI_ID
HMDB0033571	139467
HMDB0033581	17531
HMDB0033585	83501
HMDB0033591	8994
HMDB0033598	143249
HMDB0033604	134014
HMDB0033605	134013
HMDB0033606	134012
HMDB0033607	134011
HMDB0033618	87542
HMDB0033620	87559
HMDB0033630	138779
HMDB0033649	133763
HMDB0033657	18236
HMDB0033669	17556
HMDB0033676	87381
HMDB0033681	133365
HMDB0033685	22470
HMDB0033691	65899
HMDB0033699	16441
HMDB0033704	42905
HMDB0033712	69086
HMDB0033713	17700
HMDB0033717	43291
HMDB0033719	7612
HMDB0033721	32926
HMDB0033723	68656
HMDB0033724	35045
HMDB0033730	48310
HMDB0033731	17362
HMDB0033733	63558
HMDB0033736	137995
HMDB0033740	28705
HMDB0033742	38655
HMDB0033746	48498
HMDB0033747	857
HMDB0033748	9859
HMDB0033751	17558
HMDB0033752	16104
HMDB0033762	5353
HMDB0033765	4366
HMDB0033768	133758
HMDB0033772	132750
HMDB0033777	77517
HMDB0033780	28159
HMDB0033788	87427
HMDB0033790	7635
HMDB0033792	45296
HMDB0033797	52512
HMDB0033798	15951
HMDB0033801	65737
HMDB0033820	5970
HMDB0033826	34247
HMDB0033827	143912
HMDB0033836	87247
HMDB0033839	454991
HMDB0033840	48569
HMDB0033844	10362
HMDB0033850	38200
HMDB0033852	8917
HMDB0033854	132752
HMDB0033857	7610
HMDB0033866	133825
HMDB0033870	50724
HMDB0033871	40538
HMDB0033882	80832
HMDB0033889	88764
HMDB0033895	16579
HMDB0033910	27632
HMDB0033911	81264
HMDB0033916	78304
HMDB0033917	138776
HMDB0033923	38264
HMDB0033927	38158
HMDB0033928	16035
HMDB0033929	133760
HMDB0033930	28928
HMDB0033933	27836
HMDB0033934	16134
HMDB0033937	79087
HMDB0033944	49000
HMDB0033945	31988
HMDB0033951	16811
HMDB0033952	5583
HMDB0033956	34690
HMDB0033959	70091
HMDB0033960	80811
HMDB0033963	28411
HMDB0033966	4488
HMDB0033967	32807
HMDB0033968	72775
HMDB0033969	17484
HMDB0033971	52153
HMDB0033973	75632
HMDB0033974	75630
HMDB0033983	4019
HMDB0033984	20712
HMDB0033987	7775
HMDB0033988	27514
HMDB0033991	42202
HMDB0033994	29608
HMDB0033999	2106
HMDB0034005	36020
HMDB0034006	39870
HMDB0034014	70031
HMDB0034027	9183
HMDB0034029	34656
HMDB0034041	52086
HMDB0034050	8616
HMDB0034054	134355
HMDB0034069	76350
HMDB0034070	9162
HMDB0034071	8454
HMDB0034072	28782
HMDB0034081	27722
HMDB0034087	52127
HMDB0034103	9630
HMDB0034105	15649
HMDB0034106	78337
HMDB0034107	50158
HMDB0034108	17658
HMDB0034109	48201
HMDB0034118	36002
HMDB0034124	64543
HMDB0034125	28620
HMDB0034127	8600
HMDB0034130	81485
HMDB0034146	34900
HMDB0034148	77928
HMDB0034153	84849
HMDB0034155	36946
HMDB0034156	84936
HMDB0034158	955
HMDB0034160	70478
HMDB0034161	87683
HMDB0034162	87684
HMDB0034163	31726
HMDB0034164	87419
HMDB0034165	87365
HMDB0034166	50585
HMDB0034168	17578
HMDB0034169	142267
HMDB0034170	16008
HMDB0034171	25979
HMDB0034172	31832
HMDB0034176	30953
HMDB0034198	15997
HMDB0034202	68802
HMDB0034213	16832
HMDB0034219	28548
HMDB0034220	27374
HMDB0034221	111
HMDB0034222	28548
HMDB0034224	19809
HMDB0034229	16976
HMDB0034232	37144
HMDB0034233	41607
HMDB0034235	16472
HMDB0034236	85426
HMDB0034237	40116
HMDB0034238	8473
HMDB0034240	27452
HMDB0034244	16092
HMDB0034248	27452
HMDB0034252	64305
HMDB0034256	66470
HMDB0034259	16348
HMDB0034261	37869
HMDB0034271	5835
HMDB0034272	27616
HMDB0034273	16017
HMDB0034276	133094
HMDB0034279	69558
HMDB0034282	32936
HMDB0034283	84067
HMDB0034284	35998
HMDB0034287	7611
HMDB0034288	7613
HMDB0034289	32927
HMDB0034295	133325
HMDB0034297	85639
HMDB0034299	74926
HMDB0034301	18049
HMDB0034312	28853
HMDB0034313	143038
HMDB0034315	86549
HMDB0034317	9112
HMDB0034326	47829
HMDB0034335	4659
HMDB0034344	17488
HMDB0034355	412516
HMDB0034358	75815
HMDB0034360	544021
HMDB0034363	6980
HMDB0034365	17394
HMDB0034367	82965
HMDB0034376	5885
HMDB0034380	28243
HMDB0034381	69080
HMDB0034394	91021
HMDB0034406	37894
HMDB0034410	6682
HMDB0034413	167099
HMDB0034419	68383
HMDB0034423	27173
HMDB0034435	28523
HMDB0034436	28201
HMDB0034437	17097
HMDB0034439	36253
HMDB0034446	39258
HMDB0034448	134281
HMDB0034453	16887
HMDB0034454	17181
HMDB0034462	17879
HMDB0034472	17099
HMDB0034497	53181
HMDB0034498	74322
HMDB0034565	86544
HMDB0034592	141548
HMDB0034606	87549
HMDB0034621	140766
HMDB0034648	9209
HMDB0034666	16910
HMDB0034697	3381
HMDB0034702	38221
HMDB0034703	38225
HMDB0034720	70703
HMDB0034721	138762
HMDB0034731	9629
HMDB0034735	29509
HMDB0034736	29510
HMDB0034739	8643
HMDB0034769	30172
HMDB0034778	131388
HMDB0034780	134190
HMDB0034789	30336
HMDB0034790	30278
HMDB0034826	29415
HMDB0034827	37382
HMDB0034830	9330
HMDB0034831	29150
HMDB0034834	18422
HMDB0034852	9339
HMDB0034853	4045
HMDB0034854	8939
HMDB0034862	140767
HMDB0034864	18048
HMDB0034867	66334
HMDB0034879	24109
HMDB0034885	138125
HMDB0034906	29253
HMDB0034928	50028
HMDB0034934	17396
HMDB0034945	9271
HMDB0034950	145012
HMDB0034964	10274
HMDB0034970	367
HMDB0034972	36496
HMDB0034973	48697
HMDB0034975	48933
HMDB0034976	15394
HMDB0034979	49250
HMDB0034981	27761
HMDB0034985	4999
HMDB0034987	142002
HMDB0034988	141990
HMDB0034997	49271
HMDB0035002	136826
HMDB0035003	66335
HMDB0035014	87413
HMDB0035015	87409
HMDB0035016	87323
HMDB0035022	25150
HMDB0035023	15335
HMDB0035030	27613
HMDB0035041	29599
HMDB0035042	142003
HMDB0035044	142004
HMDB0035047	29596
HMDB0035049	142005
HMDB0035056	125412
HMDB0035074	3136
HMDB0035078	16980
HMDB0035084	15385
HMDB0035087	3381
HMDB0035089	15400
HMDB0035092	29020
HMDB0035093	10360
HMDB0035094	88
HMDB0035098	3918
HMDB0035131	138769
HMDB0035140	18743
HMDB0035155	17447
HMDB0035156	31648
HMDB0035157	141210
HMDB0035158	16431
HMDB0035159	134479
HMDB0035161	49241
HMDB0035162	15410
HMDB0035184	69093
HMDB0035185	32095
HMDB0035196	5623
HMDB0035213	10447
HMDB0035214	42223
HMDB0035226	562752
HMDB0035227	16513
HMDB0035238	77322
HMDB0035243	63552
HMDB0035246	84242
HMDB0035268	28122
HMDB0035282	565242
HMDB0035285	565242
HMDB0035299	975367
HMDB0035312	17716
HMDB0035317	3136
HMDB0035403	5352
HMDB0035405	142262
HMDB0035409	25812
HMDB0035435	140763
HMDB0035440	66332
HMDB0035474	84262
HMDB0035484	2069
HMDB0035485	2069
HMDB0035514	133221
HMDB0035572	134474
HMDB0035588	27994
HMDB0035589	52560
HMDB0035602	35596
HMDB0035604	35596
HMDB0035609	142006
HMDB0035619	35661
HMDB0035622	232
HMDB0035625	89044
HMDB0035631	10284
HMDB0035643	10444
HMDB0035646	47870
HMDB0035658	28660
HMDB0035659	30563
HMDB0035662	7524
HMDB0035665	91151
HMDB0035695	28537
HMDB0035698	6698
HMDB0035702	50866
HMDB0035716	17919
HMDB0035731	33118
HMDB0035737	41
HMDB0035738	41
HMDB0035741	37046
HMDB0035742	2366
HMDB0035743	26137
HMDB0035761	28996
HMDB0035762	28948
HMDB0035763	15402
HMDB0035765	25187
HMDB0035766	2866
HMDB0035770	3440
HMDB0035776	62466
HMDB0035783	31
HMDB0035792	60158
HMDB0035795	67548
HMDB0035796	67547
HMDB0035807	17045
HMDB0035810	59961
HMDB0035818	15394
HMDB0035820	299
HMDB0035824	38265
HMDB0035825	149
HMDB0035833	78884
HMDB0035836	8907
HMDB0035841	47856
HMDB0035842	299
HMDB0035850	50035
HMDB0035851	301
HMDB0035882	59981
HMDB0035895	139467
HMDB0035896	6350
HMDB0035906	2540
HMDB0035913	39242
HMDB0035915	16310
HMDB0035919	91218
HMDB0035921	16226
HMDB0035923	91152
HMDB0035924	19203
HMDB0035973	3684
HMDB0035992	49249
HMDB0036004	81141
HMDB0036006	37502
HMDB0036009	27598
HMDB0036041	50281
HMDB0036054	143064
HMDB0036057	59978
HMDB0036061	53169
HMDB0036062	52971
HMDB0036064	52971
HMDB0036065	10280
HMDB0036066	39238
HMDB0036071	80721
HMDB0036076	50029
HMDB0036079	23733
HMDB0036080	168
HMDB0036081	48741
HMDB0036082	227
HMDB0036083	23046
HMDB0036089	50542
HMDB0036093	62426
HMDB0036095	143236
HMDB0036097	90075
HMDB0036100	17580
HMDB0036101	98
HMDB0036102	98
HMDB0036107	87529
HMDB0036113	50045
HMDB0036114	50046
HMDB0036115	9577
HMDB0036116	50031
HMDB0036145	48250
HMDB0036154	49239
HMDB0036157	2082
HMDB0036158	49239
HMDB0036216	87490
HMDB0036228	87421
HMDB0036232	23812
HMDB0036234	87537
HMDB0036301	50621
HMDB0036423	9042
HMDB0036453	88732
HMDB0036458	18053
HMDB0036461	46702
HMDB0036467	5768
HMDB0036523	41132
HMDB0036540	143065
HMDB0036550	143041
HMDB0036557	49496
HMDB0036559	28359
HMDB0036560	50025
HMDB0036565	32325
HMDB0036568	66735
HMDB0036572	67251
HMDB0036573	39196
HMDB0036574	23012
HMDB0036575	49655
HMDB0036577	48511
HMDB0036583	15929
HMDB0036584	133246
HMDB0036590	3375
HMDB0036591	17030
HMDB0036595	27917
HMDB0036599	4896
HMDB0036613	87202
HMDB0036616	8602
HMDB0036619	75095
HMDB0036620	3684
HMDB0036623	134353
HMDB0036624	134345
HMDB0036626	16151
HMDB0036627	67374
HMDB0036629	73029
HMDB0036631	7005
HMDB0036632	2197
HMDB0036633	9159
HMDB0036634	8113
HMDB0036646	138042
HMDB0036648	5550
HMDB0036651	67914
HMDB0036698	5920
HMDB0036707	145030
HMDB0036716	10441
HMDB0036731	89061
HMDB0036766	81126
HMDB0036771	6390
HMDB0036792	10357
HMDB0036811	6039
HMDB0036819	18429
HMDB0036821	53173
HMDB0036827	9053
HMDB0036890	142023
HMDB0036895	27433
HMDB0036896	28731
HMDB0036897	24236
HMDB0036901	28211
HMDB0036906	86192
HMDB0036909	35063
HMDB0036919	35336
HMDB0036924	3378
HMDB0036927	28068
HMDB0036962	68103
HMDB0036994	9457
HMDB0036995	10334
HMDB0036996	132899
HMDB0036997	59159
HMDB0036999	17304
HMDB0037013	89242
HMDB0037083	139406
HMDB0037107	75544
HMDB0037112	73172
HMDB0037113	45141
HMDB0037116	87327
HMDB0037133	132848
HMDB0037138	18167
HMDB0037156	133679
HMDB0037181	87586
HMDB0037183	53425
HMDB0037209	4139
HMDB0037210	141531
HMDB0037213	88834
HMDB0037238	30217
HMDB0037240	49474
HMDB0037244	138761
HMDB0037254	27587
HMDB0037256	38199
HMDB0037268	88816
HMDB0037270	50146
HMDB0037273	602138
HMDB0037298	143868
HMDB0037312	23580
HMDB0037316	310312
HMDB0037319	519567
HMDB0037322	67376
HMDB0037326	19144
HMDB0037329	87324
HMDB0037334	9582
HMDB0037340	16778
HMDB0037362	68352
HMDB0037372	87343
HMDB0037376	70658
HMDB0037378	134354
HMDB0037396	143095
HMDB0037397	133136
HMDB0037426	68881
HMDB0037429	30200
HMDB0037434	142248
HMDB0037438	68883
HMDB0037439	136617
HMDB0037441	6099
HMDB0037479	66331
HMDB0037485	70659
HMDB0037507	7444
HMDB0037516	81582
HMDB0037527	138797
HMDB0037532	138065
HMDB0037534	139414
HMDB0037545	138036
HMDB0037574	139410
HMDB0037585	66460
HMDB0037592	138787
HMDB0037600	35047
HMDB0037604	138757
HMDB0037634	87272
HMDB0037635	87383
HMDB0037653	75666
HMDB0037655	28472
HMDB0037658	10150
HMDB0037659	81228
HMDB0037661	81227
HMDB0037668	81229
HMDB0037669	81231
HMDB0037672	69304
HMDB0037673	69305
HMDB0037683	143870
HMDB0037692	543745
HMDB0037737	90117
HMDB0037746	139417
HMDB0037759	1898
HMDB0037786	131456
HMDB0037788	51679
HMDB0037790	30742
HMDB0037798	692
HMDB0037821	488
HMDB0037822	134485
HMDB0037840	136629
HMDB0037842	143248
HMDB0037846	136561
HMDB0037848	143247
HMDB0037920	69749
HMDB0037922	17465
HMDB0037932	75839
HMDB0037935	81186
HMDB0037944	70255
HMDB0037945	136553
HMDB0037949	28117
HMDB0037953	33992
HMDB0037954	76125
HMDB0037973	28215
HMDB0037977	27475
HMDB0037997	31463
HMDB0038004	75678
HMDB0038070	84875
HMDB0038095	31985
HMDB0038097	31985
HMDB0038111	17529
HMDB0038121	64266
HMDB0038130	88921
HMDB0038153	143032
HMDB0038155	88874
HMDB0038168	49224
HMDB0038169	17221
HMDB0038197	80720
HMDB0038205	80749
HMDB0038207	63205
HMDB0038214	49312
HMDB0038215	10332
HMDB0038225	69087
HMDB0038272	87682
HMDB0038318	63559
HMDB0038331	17069
HMDB0038361	42255
HMDB0038365	31018
HMDB0038370	75643
HMDB0038384	27506
HMDB0038390	143053
HMDB0038403	79325
HMDB0038404	79311
HMDB0038406	5406
HMDB0038423	5413
HMDB0038427	79319
HMDB0038429	5399
HMDB0038441	138800
HMDB0038445	351346
HMDB0038447	136947
HMDB0038456	137310
HMDB0038457	46932
HMDB0038458	17257
HMDB0038463	136932
HMDB0038473	81265
HMDB0038483	142254
HMDB0038510	16252
HMDB0038516	28004
HMDB0038527	2022
HMDB0038533	52680
HMDB0038549	78029
HMDB0038551	86898
HMDB0038556	87506
HMDB0038557	144705
HMDB0038577	2939
HMDB0038578	18230
HMDB0038580	138788
HMDB0038599	142252
HMDB0038601	68508
HMDB0038602	87495
HMDB0038603	87496
HMDB0038631	22990
HMDB0038632	136941
HMDB0038642	72763
HMDB0038660	23757
HMDB0038663	138790
HMDB0038664	144569
HMDB0038703	95136
HMDB0038707	3440
HMDB0038729	87536
HMDB0038750	28089
HMDB0038751	38156
HMDB0038755	69098
HMDB0038756	69099
HMDB0038781	66471
HMDB0038804	82625
HMDB0038815	136828
HMDB0038826	143043
HMDB0038829	136611
HMDB0038830	136612
HMDB0038841	70093
HMDB0038846	136552
HMDB0038847	143040
HMDB0038920	77818
HMDB0038928	49211
HMDB0038959	75920
HMDB0038978	138751
HMDB0038982	34440
HMDB0039033	85125
HMDB0039042	141536
HMDB0039085	95169
HMDB0039089	62463
HMDB0039093	27787
HMDB0039095	87362
HMDB0039098	3688
HMDB0039101	70079
HMDB0039122	17371
HMDB0039182	27395
HMDB0039188	17527
HMDB0039221	141319
HMDB0039229	88956
HMDB0039238	29022
HMDB0039305	28669
HMDB0039323	80374
HMDB0039361	34236
HMDB0039396	143066
HMDB0039413	142255
HMDB0039439	28152
HMDB0039475	139380
HMDB0039484	15610
HMDB0039489	133348
HMDB0039495	52430
HMDB0039500	142268
HMDB0039516	136934
HMDB0039521	65665
HMDB0039522	78333
HMDB0039527	86436
HMDB0039528	86437
HMDB0039530	84883
HMDB0039531	77323
HMDB0039540	61302
HMDB0039581	87334
HMDB0039602	37099
HMDB0039618	89719
HMDB0039620	87429
HMDB0039702	78259
HMDB0039721	33809
HMDB0039755	67378
HMDB0039793	37316
HMDB0039815	81922
HMDB0039853	83490
HMDB0039861	143044
HMDB0039896	31022
HMDB0039929	35782
HMDB0039945	143055
HMDB0039954	140849
HMDB0039963	139427
HMDB0040028	134433
HMDB0040042	134432
HMDB0040048	134434
HMDB0040152	77690
HMDB0040177	16572
HMDB0040193	87501
HMDB0040195	87426
HMDB0040209	86055
HMDB0040212	141209
HMDB0040215	61316
HMDB0040220	87368
HMDB0040221	87422
HMDB0040247	132843
HMDB0040264	18554
HMDB0040266	87511
HMDB0040270	34675
HMDB0040279	87572
HMDB0040290	85983
HMDB0040292	5870
HMDB0040314	142230
HMDB0040330	50243
HMDB0040346	8475
HMDB0040360	59982
HMDB0040409	87685
HMDB0040413	87503
HMDB0040428	87417
HMDB0040452	39194
HMDB0040546	81780
HMDB0040575	88514
HMDB0040581	142603
HMDB0040583	87500
HMDB0040584	51678
HMDB0040587	141565
HMDB0040594	76247
HMDB0040599	83686
HMDB0040615	138758
HMDB0040620	477735
HMDB0040670	141534
HMDB0040690	143036
HMDB0040726	132839
HMDB0040733	8082
HMDB0040735	78321
HMDB0040756	143054
HMDB0040867	65842
HMDB0040906	81380
HMDB0040937	75323
HMDB0040938	81379
HMDB0040944	142124
HMDB0040966	89638
HMDB0040969	139421
HMDB0040986	28353
HMDB0041006	469
HMDB0041008	76290
HMDB0041011	53177
HMDB0041025	546623
HMDB0041054	458649
HMDB0041140	8393
HMDB0041191	143871
HMDB0041194	86562
HMDB0041202	143042
HMDB0041245	69933
HMDB0041250	138766
HMDB0041284	134342
HMDB0041287	142246
HMDB0041288	84235
HMDB0041303	85109
HMDB0041376	81225
HMDB0041389	6854
HMDB0041463	142247
HMDB0041480	82617
HMDB0041498	142604
HMDB0041510	133480
HMDB0041553	50550
HMDB0041568	141542
HMDB0041576	27723
HMDB0041590	27448
HMDB0041592	28873
HMDB0041604	44111
HMDB0041607	64275
HMDB0041609	1895
HMDB0041622	62336
HMDB0041627	36218
HMDB0041628	18451
HMDB0041629	59958
HMDB0041631	50040
HMDB0041632	35515
HMDB0041633	53
HMDB0041634	53
HMDB0041642	88343
HMDB0041655	50399
HMDB0041658	69437
HMDB0041666	137517
HMDB0041691	134255
HMDB0041693	88659
HMDB0041702	88812
HMDB0041706	90242
HMDB0041711	86971
HMDB0041740	133667
HMDB0041753	142263
HMDB0041761	132835
HMDB0041772	84040
HMDB0041787	88848
HMDB0041788	88847
HMDB0041791	36015
HMDB0041792	39478
HMDB0041796	28094
HMDB0041797	28854
HMDB0041799	34237
HMDB0041800	27929
HMDB0041801	76288
HMDB0041802	27878
HMDB0041804	38547
HMDB0041805	136957
HMDB0041806	136995
HMDB0041807	72631
HMDB0041808	32506
HMDB0041810	27772
HMDB0041820	44605
HMDB0041821	7207
HMDB0041822	15368
HMDB0041827	28938
HMDB0041830	15930
HMDB0041831	31248
HMDB0041832	2981
HMDB0041833	16294
HMDB0041834	3023
HMDB0041835	80495
HMDB0041836	41001
HMDB0041842	3210
HMDB0041850	63214
HMDB0041852	3503
HMDB0041855	28097
HMDB0041856	34631
HMDB0041857	48707
HMDB0041861	17696
HMDB0041862	85805
HMDB0041866	4388
HMDB0041872	4466
HMDB0041873	76128
HMDB0041878	85259
HMDB0041884	133817
HMDB0041886	4786
HMDB0041892	51257
HMDB0041893	34757
HMDB0041895	85269
HMDB0041899	33375
HMDB0041905	63804
HMDB0041907	135654
HMDB0041908	141520
HMDB0041910	63578
HMDB0041912	80617
HMDB0041914	31749
HMDB0041916	6427
HMDB0041919	52993
HMDB0041920	76172
HMDB0041922	27915
HMDB0041923	59331
HMDB0041924	34833
HMDB0041929	132098
HMDB0041930	134817
HMDB0041931	1391
HMDB0041932	90046
HMDB0041933	6956
HMDB0041935	134974
HMDB0041940	80502
HMDB0041943	125678
HMDB0041944	60728
HMDB0041945	15620
HMDB0041950	27798
HMDB0041953	82589
HMDB0041965	66892
HMDB0041967	77319
HMDB0041970	7847
HMDB0041971	28618
HMDB0041974	17642
HMDB0041980	17300
HMDB0041984	53579
HMDB0041985	8121
HMDB0041989	75250
HMDB0041991	32020
HMDB0041992	45133
HMDB0041997	79870
HMDB0042000	8613
HMDB0042002	39106
HMDB0042004	132813
HMDB0042005	140296
HMDB0042006	18043
HMDB0042008	83481
HMDB0042012	113
HMDB0042019	32173
HMDB0042024	9429
HMDB0042032	35012
HMDB0042033	75184
HMDB0042037	29128
HMDB0042043	32243
HMDB0042048	30956
HMDB0042052	77058
HMDB0042061	77391
HMDB0042371	77684
HMDB0044109	75688
HMDB0044722	132773
HMDB0044754	89958
HMDB0044889	90053
HMDB0045689	90054
HMDB0045741	90047
HMDB0045871	90069
HMDB0049741	75846
HMDB0055309	75845
HMDB0056009	77619
HMDB0056010	77624
HMDB0056017	75868
HMDB0056197	75735
HMDB0056366	75852
HMDB0056387	104586
HMDB0056960	62861
HMDB0059573	34852
HMDB0059586	39421
HMDB0059587	35549
HMDB0059593	63208
HMDB0059594	63211
HMDB0059596	42330
HMDB0059597	15378
HMDB0059599	17885
HMDB0059600	16752
HMDB0059601	16697
HMDB0059602	17404
HMDB0059603	16548
HMDB0059605	53153
HMDB0059608	15388
HMDB0059609	16959
HMDB0059610	16271
HMDB0059611	17195
HMDB0059612	17825
HMDB0059613	63730
HMDB0059614	15045
HMDB0059616	53043
HMDB0059619	60907
HMDB0059620	50604
HMDB0059622	17224
HMDB0059623	15525
HMDB0059624	42548
HMDB0059625	42589
HMDB0059626	44313
HMDB0059628	62728
HMDB0059631	50004
HMDB0059632	49253
HMDB0059633	49254
HMDB0059634	43451
HMDB0059635	55451
HMDB0059636	16122
HMDB0059637	17131
HMDB0059638	17633
HMDB0059639	60210
HMDB0059641	17633
HMDB0059644	44236
HMDB0059647	40096
HMDB0059648	63728
HMDB0059650	24757
HMDB0059651	16068
HMDB0059655	17084
HMDB0059659	16889
HMDB0059660	16929
HMDB0059662	60193
HMDB0059663	31132
HMDB0059664	42147
HMDB0059676	89456
HMDB0059683	89467
HMDB0059689	89473
HMDB0059695	10216
HMDB0059705	67255
HMDB0059708	68453
HMDB0059709	16464
HMDB0059710	178513
HMDB0059711	68440
HMDB0059712	17069
HMDB0059713	68496
HMDB0059718	70736
HMDB0059719	70747
HMDB0059720	44303
HMDB0059721	84093
HMDB0059722	70855
HMDB0059723	68456
HMDB0059724	68505
HMDB0059726	89934
HMDB0059727	89933
HMDB0059729	89935
HMDB0059730	89913
HMDB0059731	89910
HMDB0059732	89911
HMDB0059734	71311
HMDB0059741	89899
HMDB0059743	74524
HMDB0059744	89902
HMDB0059745	89901
HMDB0059747	17691
HMDB0059750	48093
HMDB0059753	89890
HMDB0059754	89889
HMDB0059756	89898
HMDB0059758	89897
HMDB0059760	89874
HMDB0059761	89872
HMDB0059763	296881
HMDB0059764	34251
HMDB0059765	89877
HMDB0059766	89884
HMDB0059767	89885
HMDB0059768	89887
HMDB0059771	89861
HMDB0059772	89860
HMDB0059773	89859
HMDB0059775	89858
HMDB0059779	89869
HMDB0059782	89848
HMDB0059784	86395
HMDB0059785	28428
HMDB0059797	27528
HMDB0059798	19760
HMDB0059799	20184
HMDB0059800	20469
HMDB0059801	28820
HMDB0059803	16904
HMDB0059805	89649
HMDB0059809	89654
HMDB0059810	28488
HMDB0059812	44194
HMDB0059819	34276
HMDB0059823	38997
HMDB0059825	87534
HMDB0059826	87604
HMDB0059829	89675
HMDB0059830	16148
HMDB0059831	87374
HMDB0059835	84268
HMDB0059837	37911
HMDB0059838	15396
HMDB0059839	3830
HMDB0059843	89721
HMDB0059847	89722
HMDB0059848	77512
HMDB0059849	16774
HMDB0059851	28063
HMDB0059853	141217
HMDB0059854	48612
HMDB0059855	36693
HMDB0059865	87570
HMDB0059866	87428
HMDB0059877	42630
HMDB0059878	62757
HMDB0059879	87319
HMDB0059882	615597
HMDB0059883	32319
HMDB0059885	87568
HMDB0059886	28897
HMDB0059889	63910
HMDB0059900	86973
HMDB0059901	34037
HMDB0059905	16101
HMDB0059906	88770
HMDB0059907	41253
HMDB0059908	87560
HMDB0059909	43619
HMDB0059911	32635
HMDB0059912	90117
HMDB0059917	83986
HMDB0059919	29253
HMDB0059920	29268
HMDB0059921	16517
HMDB0059924	27417
HMDB0059925	76358
HMDB0059926	76357
HMDB0059933	27849
HMDB0059963	31038
HMDB0059965	50205
HMDB0059967	88716
HMDB0059968	88717
HMDB0059970	88691
HMDB0059971	88690
HMDB0059972	88689
HMDB0059973	88688
HMDB0059974	88687
HMDB0059975	88682
HMDB0059976	88683
HMDB0059977	88681
HMDB0059980	88704
HMDB0059981	88703
HMDB0059982	88700
HMDB0059983	88699
HMDB0059984	88702
HMDB0059985	88701
HMDB0059986	88692
HMDB0059987	88693
HMDB0059988	88694
HMDB0059989	88695
HMDB0059990	88748
HMDB0059991	88746
HMDB0059992	88747
HMDB0059993	88750
HMDB0059994	88751
HMDB0059996	88749
HMDB0059997	88744
HMDB0059998	88743
HMDB0060000	89623
HMDB0060001	89622
HMDB0060002	89621
HMDB0060003	63798
HMDB0060004	89620
HMDB0060005	89624
HMDB0060011	89611
HMDB0060012	89610
HMDB0060013	133460
HMDB0060014	64681
HMDB0060015	27905
HMDB0060016	89613
HMDB0060017	89612
HMDB0060018	89615
HMDB0060019	89614
HMDB0060021	89553
HMDB0060022	89554
HMDB0060027	89549
HMDB0060028	89550
HMDB0060029	89551
HMDB0060030	89537
HMDB0060031	89538
HMDB0060038	75094
HMDB0060039	53460
HMDB0060041	89581
HMDB0060045	72593
HMDB0060053	89570
HMDB0060054	89568
HMDB0060055	89569
HMDB0060056	89567
HMDB0060058	89566
HMDB0060061	84505
HMDB0060062	89522
HMDB0060067	3276
HMDB0060068	27554
HMDB0060071	16126
HMDB0060072	3281
HMDB0060074	28774
HMDB0060077	62251
HMDB0060080	35940
HMDB0060081	16128
HMDB0060089	798
HMDB0060090	34564
HMDB0060091	34560
HMDB0060092	133794
HMDB0060094	134520
HMDB0060095	27555
HMDB0060104	15546
HMDB0060105	90990
HMDB0060108	10698
HMDB0060116	35861
HMDB0060124	27969
HMDB0060136	37640
HMDB0060140	15500
HMDB0060153	85531
HMDB0060169	16427
HMDB0060173	16463
HMDB0060176	16712
HMDB0060180	17794
HMDB0060185	27979
HMDB0060190	52327
HMDB0060191	76453
HMDB0060196	71980
HMDB0060215	52328
HMDB0060216	76459
HMDB0060236	50111
HMDB0060238	52329
HMDB0060239	52974
HMDB0060240	76463
HMDB0060241	52977
HMDB0060244	31997
HMDB0060245	16934
HMDB0060246	19092
HMDB0060248	50773
HMDB0060249	50775
HMDB0060250	50774
HMDB0060251	50772
HMDB0060252	50776
HMDB0060253	27435
HMDB0060255	6268
HMDB0060256	5341922
HMDB0060260	89161
HMDB0060267	17617
HMDB0060272	17440
HMDB0060273	28095
HMDB0060274	17969
HMDB0060275	48007
HMDB0060278	24108
HMDB0060282	28895
HMDB0060285	58972
HMDB0060289	28883
HMDB0060292	18407
HMDB0060293	5587
HMDB0060296	37645
HMDB0060297	60077
HMDB0060299	33993
HMDB0060300	33995
HMDB0060301	34001
HMDB0060302	34000
HMDB0060303	27615
HMDB0060304	48474
HMDB0060305	37642
HMDB0060307	76447
HMDB0060308	76447
HMDB0060309	60908
HMDB0060310	85803
HMDB0060311	63539
HMDB0060312	65130
HMDB0060313	65131
HMDB0060315	76449
HMDB0060316	15838
HMDB0060318	16660
HMDB0060319	17041
HMDB0060320	17516
HMDB0060321	81612
HMDB0060322	38137
HMDB0060323	27753
HMDB0060325	52367
HMDB0060326	34100
HMDB0060327	34101
HMDB0060328	34099
HMDB0060329	34102
HMDB0060330	34103
HMDB0060331	34105
HMDB0060332	34106
HMDB0060334	28534
HMDB0060335	28516
HMDB0060337	81611
HMDB0060338	16254
HMDB0060339	81481
HMDB0060340	67228
HMDB0060341	82517
HMDB0060342	34253
HMDB0060343	34254
HMDB0060345	81655
HMDB0060346	81656
HMDB0060348	1184
HMDB0060349	52368
HMDB0060350	16327
HMDB0060351	80585
HMDB0060356	15894
HMDB0060358	34228
HMDB0060361	19297
HMDB0060362	19342
HMDB0060365	17415
HMDB0060366	80586
HMDB0060367	80589
HMDB0060368	81660
HMDB0060369	81661
HMDB0060370	18238
HMDB0060371	1506
HMDB0060372	15483
HMDB0060374	27440
HMDB0060378	15490
HMDB0060381	34324
