Secondary	Primary
7069	18341
707	17130
7072	27643
7073	15783
7074	16269
70745	38151
7075	17735
7076	17741
7077	17724
7078	28969
707880	378068
7079	27807
70794	58123
70795	35179
7080	28501
7081	18416
7082	28372
7083	27661
7084	17455
7086	17318
7089	32818
7090	27735
7092	16780
7093	28890
7094	15609
7095	15569
7096	16439
7097	16481
7098	15682
70985	27581
7099	15897
71	28395
710	28667
7103	16395
7104	21494
7105	21575
7106	32844
7107	28944
7108	28999
7109	21501
711	78600
7110	28037
7111	18207
7112	28447
7113	28761
7114	16186
7115	51013
7116	17991
7117	17749
71174	28424
7118	16121
71186	47788
7119	18056
71194	36835
71195	36836
7120	18079
7121	27756
7122	16948
7123	17411
7124	27465
7126	28406
71263	17632
7127	15784
7128	28132
7129	28401
713	16973
7130	17103
7131	16297
7132	16506
7133	28514
7134	27877
7135	17398
7136	18278
7137	16511
7138	16627
7139	15935
714	28324
7140	28009
7141	17122
71414	15365
7142	28273
7143	28110
7145	28203
7146	16734
71473	58648
7148	17355
71480	60267
71483	61385
71484	63305
7149	16953
7150	17533
7151	16878
7152	16319
7153	16437
7154	17786
7155	16259
7156	28253
7157	28337
71571	16495
7158	28060
71582	51013
7159	28682
7160	27883
7162	28257
7163	16446
7164	27425
7166	28497
7167	28451
7168	17806
7169	28009
717	28041
7171	32618
7172	32890
7173	16250
7174	17581
7175	16059
7176	11714
7177	16478
7178	32601
7179	32602
718	16147
7180	16198
7181	17149
7182	15947
718203	8890
7183	28000
7184	17940
7185	16073
7186	16682
7194	16803
7195	21603
7196	18096
71969	28802
7197	13790
7199	35414
72	28937
7200	28655
7201	28800
7202	28448
72020	66994
7204	16984
7205	15363
7206	16050
7208	16153
7211	132958
7212	28881
7213	28920
7214	17012
7215	27438
7216	27658
7217	18163
7218	27499
7220	18177
7221	28588
7222	17768
7223	17697
7224	15778
7225	15779
7226	17274
7227	15993
7228	17503
7229	16062
7230	16173
7231	17970
7232	48927
72320	62097
7233	21645
7234	15969
7235	28512
7236	17008
7238	16180
7240	16498
7241	15840
7242	17761
7243	17648
7244	17469
7245	17072
7247	27813
72473	47131
7248	28609
7249	16606
72497	50646
725	47787
7250	16820
7251	15766
7252	17331
7253	16532
7254	17417
7255	17255
7256	51353
72566	62744
7257	15859
7258	17902
7259	15737
726	27635
7261	17945
7262	21489
7263	39446
7264	27464
7267	15620
7269	44485
727	16066
7271	17691
7272	17818
7273	48427
7275	18415
72751	26255
7276	50759
7277	48429
7278	48309
7279	16552
728	16302
7280	16686
72809	77288
72825	75158
7283	17119
7284	28219
7286	29025
7287	27459
7288	28255
7289	27788
729	16254
7290	27828
7291	27654
7293	28021
7294	17931
7295	16434
7296	16580
7297	28089
7298	50760
7299	28902
730	27595
7300	17247
7301	17583
7302	16872
7304	15979
7305	15979
7306	37041
73073	72689
7309	17519
73093	75376
731	16076
7310	21752
7311	16440
73114	43966
7312	15733
7313	16394
7314	16463
7316	15860
73160	15958
73161	34648
73164	40154
73168	28875
7317	29009
73174	943
73176	28854
7318	16354
7320	18123
7322	16913
7323	17166
7324	15761
7325	48294
7326	28136
7327	17458
733	27783
7330	17288
7331	28884
73312	17135
7332	32989
7333	35265
7334	16621
7335	27449
7337	15927
7338	17492
73385	17197
7339	16956
734	86389
7340	35266
7342	17279
7343	16702
7344	28570
73449	73269
7345	33715
7346	17739
7348	28821
73486	73280
735	86381
7350	30307
7353	28101
73535	62884
7354	18374
7355	16837
7356	17927
7357	17312
7358	27410
7359	27838
73594	61695
736	27967
7360	28147
7361	17316
7362	16305
7363	15427
7364	15827
7365	17249
7366	15805
7367	17213
7368	16543
737	28247
7371	15874
7372	17705
73729	73730
7373	48957
7374	27657
7375	27574
7376	16844
73789	75555
7379	32965
73795	72998
73797	72999
73798	73002
738	35346
7380	28500
73800	74963
7384	16399
7385	17261
73861	75034
73869	28733
7387	17358
7388	32985
7389	32982
739	15808
7390	32984
7391	32983
7392	16770
7393	17339
7394	16185
7397	17394
7398	17114
7399	17592
740	15626
7400	28725
7401	18142
7402	17311
74022	74014
7403	27830
7404	28284
7405	15919
7406	16927
7407	17660
7408	15819
74082	58718
7409	17752
741	15716
7410	49004
7411	17374
7412	16232
7413	17524
7414	15704
7415	27870
741566	15346
7416	16570
7418	17604
7419	17328
742	27814
7420	27911
7422	15846
7423	16908
7424	18009
74244	133606
7425	16474
74258	58717
7428	16862
7430	16242
7431	17091
7432	17929
74336	75243
7434	16134
74342	28610
7435	28938
7436	18219
7439	17188
74412	74418
7442	17326
74488	31521
745	37537
74516	74767
7456	100147
74580	65131
746	37537
7460	15781
7461	16029
7463	18061
74639	15819
7464	50601
747	68051
7472	16482
7473	17435
74734	74351
7474	28849
7481	70169
7483	17846
7484	28327
7485	28819
7486	28705
74873	68546
749	18360
7490	18255
74906	29503
74907	74000
74908	73999
74910	73008
74916	57970
74923	29620
74940	29608
74964	73858
7499	27669
750	17314
7503	27506
7504	59016
751	18328
75100	28157
7511	28670
75113	75173
75114	64771
75128	50382
75136	73792
75149	28103
7515	179557
75159	72829
7517	32446
75171	75063
75177	75137
75180	75161
75181	75163
752	36486
75206	74917
75217	52450
75223	28894
7523	29452
75259	75067
7526	44247
75269	55430
7527	16172
753	17457
7530	27817
7531	27646
75313	28353
75315	28323
7532	28278
75328	77919
7533	28606
75338	73990
7534	28338
7535	28541
7536	28424
7537	28154
7538	27829
75403	31104
7541	16833
7543	25513
75440	69814
7546	63613
7547	28229
7548	27960
75488	60534
75490	53375
755	18364
7552	28112
75527	75551
75535	75543
75538	75567
7555	17721
7556	17154
7557	16171
7558	27416
7559	15940
7560	27748
7561	15763
75613	75571
7562	17688
7568	28899
757	16790
75732	32250
7574	44445
75760	76969
75764	50925
75765	76946
75766	76924
75770	77746
75789	76973
758	15628
7580	48107
7583	16480
7584	18379
7585	16301
75864	76956
7588	27798
7589	16268
759	28414
7591	71415
75912	18302
75916	76960
7592	44368
7593	17997
7594	51143
7595	28787
7597	27986
7598	17045
75985	5516
75986	31711
75987	15765
75997	79091
760	28442
76029	5091
7604	17711
76047	17274
7606	132623
7608	28945
761	15559
7615	16111
7616	29019
76165	17670
7617	27770
76178	64479
7618	18162
76183	76208
7619	25588
762	27486
7620	17249
76205	76964
7624	111762
76240	64891
76262	34107
7629	100246
7634	28313
7636	17048
76390	76521
764	18204
76407	31355
7643	77149
76433	16870
7644	28368
7646	15574
7647	33838
7648	16922
7649	16492
765	16425
7650	16701
7652	16862
76525	44369
7653	17188
7654	17188
76544	48306
7655	17326
7656	36976
76586	64872
7661	16038
7662	28936
7663	18332
7664	17265
7665	17476
7667	16288
7668	17981
7669	15960
767	17699
7672	28879
7673	17387
7674	17567
7675	17197
76763	60258
76765	73216
7677	15970
76774	50218
76776	52424
76786	59107
7679	16644
768	18430
7680	16921
76805	29700
7681	28717
7682	17161
7684	16590
7685	18013
7688	27876
7689	17923
7690	18336
7691	15961
7692	15811
76925	76924
76927	68612
7693	16212
7694	15973
76947	76946
76949	75772
7695	15909
76951	75772
76958	76956
7696	17988
76961	76960
76963	76964
7697	21969
76970	76969
76974	76973
7698	28048
7699	16258
770	47786
7700	17800
77007	32359
7701	28867
7702	16681
77026	72999
7703	16025
7704	16160
7705	21976
7707	38266
77078	76507
7708	18074
7709	17438
7710	18421
7711	27549
77123	77746
7717	17791
7721	28243
7722	17034
7723	17590
7724	15533
7727	27737
77309	77132
7733	44658
77362	71466
7737	16869
7738	16021
774	27582
7740	37658
7741	16196
7742	27542
7743	15534
7744	16657
7745	36475
7746	28633
77464	75768
7748	17462
77489	59996
7749	17777
775	27771
7750	28285
77508	64502
77511	53181
7755	25676
77554	64310
7756	16529
7758	50699
7759	16041
77597	60657
7760	16916
7766	27456
77661	73359
77664	60489
77665	60490
77666	60491
77668	77176
77669	83957
77697	21745
777	15826
77704	50566
77708	84822
7771	63614
77721	75767
77743	75767
77744	75768
778	16799
7780	16536
7784	18257
77849	64998
7786	69437
7787	16742
7788	15842
779	17354
7791	32807
7792	15871
7793	18367
7796	78258
780	17384
78005	78059
7802	69833
78027	15649
78041	37447
7805	472805
78071	62920
7811	16995
78110	18319
7812	30744
7813	16859
7816	16582
7817	15535
7818	18058
782	35342
78205	35748
78230	27714
7827	17216
7828	18015
7829	16792
7830	17959
7831	16877
7832	16341
7834	16912
7835	17654
78350	1269
7836	17908
7837	18223
7838	16263
7839	48466
784	16418
7840	17858
78401	29074
7841	15810
7842	16571
7843	17673
78431	77414
7844	17776
7845	18191
7848	138856
78498	78513
785	18093
7850	30842
78545	27731
78564	27938
78575	53108
786	27832
7860	15379
78648	67090
7867	69830
787	16129
7871	27701
78713	16295
78722	17473
7873	27529
78735	75825
7874	27775
78744	46967
7875	17422
7876	15883
7877	27791
7878	28400
78788	78355
78791	65218
7881	18315
7882	18356
78835	34126
7885	70007
7887	45863
789	28750
7890	69581
7893	18394
78944	32004
7895	16096
7897	28716
7898	15525
790	17252
7900	17868
79003	28187
79022	60645
79043	50130
7913	16753
7914	16858
7917	27373
7918	28241
7920	27909
7924	27827
7927	27928
7928	67712
7929	68994
79295	79125
793	16330
79339	79224
794	35343
7942	75164
7945	17788
7946	17309
795	16485
7950	28510
7951	133365
7958	83569
796	27576
7961	17334
7962	18208
7964	18203
7966	27446
7970	27962
7971	17642
7972	17302
7973	28897
7974	48026
7975	17251
7976	45081
7978	16472
7979	16459
7980	17418
7981	15536
7987	75033
7990	16670
7991	17427
7992	17004
7993	17235
7994	16692
7995	17055
7996	17451
800	75308
8007	15722
8008	16614
80088	87399
8009	27604
8010	28224
8011	27424
8012	17018
8013	15839
80158	138077
8016	18122
8017	15959
80173	87044
8018	17392
8019	15701
8020	63617
8022	15420
80225	90222
8023	15421
8026	69444
803	17845
8032	28194
8033	75035
80351	46734
80367	84945
804	17156
8042	28205
80437	134007
8044	17556
8045	17465
80452	139105
805	27695
80500	20833
8051	28851
8052	28668
8053	16760
8054	27950
80543	132223
8057	71416
806	28399
8063	18397
807	16322
8071	15882
8072	27905
8073	37548
80759	133316
8076	28964
808	16783
8084	16424
8085	30745
8086	15537
8088	27480
8089	28044
809	16155
8090	27653
8091	48574
8095	16343
8096	49000
80960	136445
8099	27924
81	85533
810	18228
8101	27684
81016	83036
8103	28631
8105	30851
8106	17520
811	16067
8110	32980
8111	17276
8114	16204
8117	17598
8118	28366
8119	17727
812	17816
8120	17598
8122	16337
8123	27591
8125	17152
81255	88102
8126	15958
8127	18348
81277	138379
8128	16110
8129	16038
813	15844
8130	17517
8131	17264
81316	134458
8132	18179
8133	17283
8134	37530
8135	28765
8136	16618
8137	18303
8138	29031
8139	52136
814	18169
8140	16677
81401	131759
8141	18424
8142	16218
81425	86409
8143	16909
8144	27577
8145	17287
8147	18021
8148	28475
8149	16034
815	27603
8150	16247
8151	17557
8152	17085
8153	17722
8154	16215
8155	18124
8156	15732
8157	28475
8158	127780
8159	28915
816	16885
8161	15907
8162	17102
8164	45353
81647	134368
8165	15814
8166	18374
8167	18263
8168	28659
8169	16012
817	18295
8170	17944
8171	37788
8172	17165
8174	29069
8175	28900
818	18297
8181	18067
8184	27598
8187	27953
8189	16285
819	16528
8190	15538
8192	28129
8193	17327
8195	28824
8197	18187
82	15391
820	27557
8201	28747
82039	84199
8204	75251
82046	83571
8215	17187
8218	28548
8219	28103
8220	28996
8221	28157
8226	36011
823	27844
82336	87665
8235	28568
8237	47858
8238	18049
8239	17304
824	27652
82480	87065
825	28181
8250	67347
82531	88014
8257	17810
826	28637
8260	28026
8261	16323
8262	17757
8263	28377
827	18271
82733	79071
82738	47958
8276	28688
82796	64731
82797	49298
8280	50305
8282	27901
8283	26167
8289	27946
829	28150
8291	27759
8292	16051
82922	74546
82938	82639
82958	73027
82964	73707
8297	17542
8299	16915
83	15394
830	18414
8301	51349
8302	53534
83026	2295
83028	34161
8304	27699
8307	37531
8308	27763
831	28758
8311	16829
8312	15986
8313	27559
8314	15841
8315	16838
8316	28485
8317	26199
8318	37531
8319	16460
83196	60522
832	28523
8320	17223
8322	18154
83225	78319
8328	17246
833	27769
8331	28135
8332	66773
83322	31551
8335	17381
83369	83297
834	29010
83409	78608
8344	27709
8345	29103
8348	258351
83566	81781
83567	81824
83570	81981
83572	78784
83573	78462
8360	63618
8363	45267
83649	85592
8369	35606
837	28806
8370	50602
83705	27983
8371	28307
8372	27711
8373	16430
8374	27630
8375	27513
8376	27858
8377	28629
838	17955
8383	16744
8384	17934
8385	15938
8388	16581
839	16516
8392	16019
8394	16057
8396	47914
8398	35796
8399	16666
840	27916
8400	17090
8401	15442
84011	26194
84021	76084
84022	28733
8406	15734
84068	27836
8407	32877
8408	35410
8409	32877
841	27479
842	16035
84200	84199
8425	28472
843	17678
84319	3663
8432	71417
8433	71428
84337	41509
84364	73910
8437	15425
844	28206
8440	16687
8441	51807
8442	18180
8443	17430
8444	17350
8445	17341
8447	27589
84477	76225
84478	83361
8451	17930
8453	17026
84534	55437
84545	74484
8457	28109
846	15789
84608	64211
84629	27541
84643	75175
8465	63619
8467	17824
8468	17153
8469	16997
8470	18025
8471	16109
84717	83259
8472	28831
84727	63640
84738	62107
84740	75976
84754	79208
8476	30768
8477	28198
8479	15539
84792	73003
84807	73793
84817	64505
8486	16052
8487	18308
8488	15513
8490	62415
84944	31572
8495	44915
84954	75586
85	15397
850	18289
85002	90438
85013	27551
85018	79203
85026	60946
8503	33199
85038	59226
8505	27820
85056	23990
8506	27624
8507	28099
8508	27555
851	15847
8510	27696
8512	15551
8513	28031
8515	28852
8516	15553
8517	28922
8518	36075
8519	27647
852	28517
8520	15554
8521	27485
85233	85238
8524	16757
8526	16541
8528	17171
8529	15818
853	27381
8531	16519
8532	17603
8533	16391
8535	16044
8536	15989
8539	14924
854	28298
85423	27857
85464	58537
85465	53210
85469	58575
8548	17809
8549	17779
8550	16476
85513	58043
8554	16564
8557	16367
8558	17107
85591	78646
85596	83360
856	28970
8560	15879
8561	18342
8563	17080
85631	85136
8565	16249
8566	17999
8567	18389
8569	17112
8570	17653
8571	16560
85712	43197
8574	16484
8575	17819
8576	16779
858	28410
8582	37396
8584	35940
8585	28906
8586	15795
8587	16673
85884	45192
859	16228
8591	16415
8592	15430
85921	25667
8593	15435
85950	50934
86	15400
86000	28679
86015	83792
86024	44303
86079	84898
8609	15742
861	15718
8610	17802
86106	75294
8611	18116
8615	27616
86150	42202
86179	84573
86185	84563
8619	16874
862	18380
8620	17507
86207	84829
86242	77292
86245	75245
8626	27601
8627	44992
86271	77483
8628	27623
863	29056
8635	35596
86352	43263
8636	27941
8639	17258
8641	17939
86461	78215
8649	17644
865	49015
8650	17148
86505	55430
86533	30997
86536	16973
8656	45285
86563	16175
86573	16581
8658	17241
8659	27815
86594	41321
866	17185
8660	27474
86616	31575
8662	16227
8663	16675
8664	28345
86647	91172
8667	17310
8668	18405
8669	16410
867	28263
8670	18335
86705	91184
8671	16709
8672	28803
8675	16898
8677	39457
8678	17124
8679	27714
868	16683
8683	29888
8684	36751
8685	32816
8686	15730
869	28119
8693	35267
86953	28689
8696	16243
8697	16557
8698	17875
86981	75468
8699	28167
870	16942
8700	18030
8701	28402
8702	28299
8703	17730
8704	28529
8705	17558
8706	16200
87077	75142
87078	53604
8709	17433
871	16266
87102	82369
8715	17521
8718	223316
8719	28593
87199	52261
872	17720
8720	27502
8721	28569
87218	64722
8722	28482
8723	15854
8724	17715
8725	16365
87250	75454
87252	75542
8726	15815
8727	17362
87271	16953
87274	44337
8728	28788
873	28907
8730	16509
87354	16866
87357	37498
87364	40863
8737	17412
8738	16520
874	15469
8741	35681
87418	41330
8742	17087
87439	87393
8745	17021
8749	17062
8750	17478
87505	87272
8751	16102
8752	18114
8755	18273
8759	15898
876	18383
8761	16626
8763	18076
87630	82467
8765	16940
87655	50477
8766	29256
8767	17792
877	15941
8771	16634
87729	31638
878	18042
8780	17400
8782	16048
8783	18151
87843	83440
87845	83441
8785	17499
8786	16906
8788	15823
8789	16928
879	16965
8790	17714
87908	33855
8791	15806
8792	17513
8793	16876
8794	17386
8795	48464
8796	134180
8797	16649
8799	16429
880	46745
8800	35490
88006	45441
88013	76023
8804	16531
8807	28572
8808	28487
88092	81253
881	15689
88116	2700
8812	27810
8814	17898
8815	15367
8816	17336
88165	84060
8817	17974
8818	16179
8819	17616
8820	16103
8823	74992
88236	88231
88256	30935
88273	64205
8829	52672
883	28979
8831	27481
8834	18121
88352	57998
88357	75496
884	16725
8840	63580
8841	15963
8842	37534
8843	17015
8844	18254
8845	17668
8846	17972
8847	18159
8848	18045
8849	17829
885	18026
8850	28721
8853	18043
8854	28592
8857	45367
8858	28077
8859	17876
886	17828
8860	16324
8861	45304
88619	43003
8864	49886
887	18404
8873	45409
8879	28653
889	15590
8894	17226
88949	133734
8895	17226
88953	133657
8897	28201
8902	28909
8905	28798
8906	69533
89062	25331
892	15759
8921	69039
8923	28527
8924	27522
8926	16457
8928	17491
8929	28692
8930	17577
8931	27462
8933	17736
8935	15510
8936	28608
8938	15520
8940	16807
8941	28228
8942	17853
8943	18126
8945	16680
8946	15414
8947	15625
89472	21818
8948	29289
8949	47915
895	28989
8950	28133
8951	16882
8952	15515
8953	28714
8954	16163
8956	16225
8957	15735
89571	29057
8958	28391
896	28520
8960	27704
8961	17010
89628	139272
8963	17163
8964	15880
89643	4727
8965	17728
8966	47870
8968	17575
8969	47910
897	27903
8970	47911
8971	17432
8972	15892
8973	16345
8974	27891
8975	28650
89766	109455
898	28755
899	28233
89906	34112
8992	18422
8993	16377
89942	42094
89987	133636
8999	28927
900	17811
9000	67309
90004	133672
9002	17814
9004	16464
9005	16008
9006	16914
9007	45615
90080	88351
90094	17786
90096	17826
90131	76620
9015	17225
90201	39175
90216	90267
9022	17183
90245	131449
90263	61576
9028	63621
9029	15611
9030	75701
90317	52169
90351	28089
90363	45658
905	16106
9051	27831
9052	28332
9056	16794
9057	17488
9058	16065
906	17365
90617	17423
9064	16945
9067	27812
90684	6802
9069	28513
907	30748
9070	27790
9071	41865
9072	28818
90758	90753
9076	18002
90760	84755
9077	35681
9078	32863
908	15470
9080	16802
9081	17969
9083	15721
9088	18170
9089	16503
909	16738
9090	18212
9091	27568
9092	26630
90935	62268
9094	28454
9095	28553
9097	27461
9098	27585
9099	28434
91	52127
910	28854
9101	16144
9102	28306
9103	15817
911	27900
9113	16095
9116	17822
9117	15916
91186	86940
91196	86632
91199	86635
912	28134
91285	71553
9129	69040
913	18048
9133	16119
9134	17052
914	16603
9140	27573
9146	27496
9148	70548
9152	15714
9153	27949
9154	15596
9155	15540
9156	16353
9157	16210
9158	28813
916	16489
91626	6954
91631	43931
9166	28599
9167	18023
917	27840
9170	27693
91720	31841
9174	28933
9175	29101
9178	28741
918	42017
91802	4031
9181	28148
9186	18144
9187	28374
91881	9757
919	66932
91914	6757
