CHEBI	PUBCHEM
5006	223439685
5007	223439686
5008	223439687
5009	26675645
5010	103158226
5011	24775696
5013	223439688
5014	26675663
5015	223439107
5016	223439689
5018	223439690
5019	111978158
5020	8145855
5032	8145854
5044	223439691
5049	223439692
5050	85164717
5054	223439693
5059	223439694
5060	223439695
5061	223439696
5062	11533303
5065	223439697
5066	164174535
5067	223439698
5068	223439699
5069	223439700
5070	14717855
5072	223439701
5078	14718452
5087	223439702
5088	111978146
5089	103158222
5091	164347271
5092	223439703
5093	223439704
5094	223439705
5095	223439706
5096	223439707
5098	57304807
5100	24712291
5102	223439709
5103	50139275
5104	223439748
5105	223439749
5106	56352868
5107	56394857
5108	223439750
5115	24775695
5116	223439751
5120	56394864
5121	56464129
5122	223439752
5123	92740963
5124	223439753
5125	223439754
5130	11534103
5131	223439755
5132	11533484
5133	223439756
5134	163835393
5135	26675644
5136	11533531
5138	17425133
5141	50139274
5158	223439757
5159	223439758
5160	223439759
5163	92729951
5164	92740964
5165	223439760
5166	223439761
5167	223439762
5168	223439763
5169	223439764
5170	223439765
5171	135610151
5177	223439766
5178	223439767
5179	223439768
5180	223439769
5186	11533301
5187	223439771
5188	223439772
5191	223439773
5192	223439774
5193	223439775
5195	85240169
5196	164174536
5197	223439776
5199	223439777
5200	223439778
5202	24712290
5203	223439779
5206	223439780
5238	223439781
5239	223439782
5240	223439783
5254	223439710
5257	223439784
5262	49658622
5263	223439785
5265	223439786
5266	223439787
5270	223439788
5271	223439789
5276	223439790
5277	164174537
5278	223439791
5279	223439711
5280	87322631
5281	223439792
5283	163835394
5292	135610081
5293	223439793
5294	223439794
5296	11533483
5297	223439795
5298	223439796
5299	223439797
5300	223439798
5301	223439799
5304	223439800
5312	223439801
5313	223439712
5314	223439802
5315	223439803
5316	223439804
5319	223439805
5320	223439806
5321	223439807
5323	223439713
5324	223439714
5325	223439808
5326	223439809
5328	223439810
5331	223439811
5337	14718451
5338	223439812
5339	223439813
5350	223439814
5351	223439815
5352	223439816
5353	160962725
5354	223439817
5355	223439818
5356	223439819
5357	223439820
5358	223439821
5362	223439822
5363	223439823
5364	223439824
5366	223439825
5367	223439826
5368	223439827
5369	223439828
5370	223439829
5371	223439830
5372	223439831
5373	223439832
5374	223439833
5375	223439834
5376	223439835
5379	223439836
5380	223439837
5381	223439838
5382	223439839
5383	8145852
5384	223439715
5385	135610149
5387	223439840
5390	163425654
5391	136349029
5395	14717872
5396	14718074
5397	14717854
5399	14718080
5400	14717871
5401	14717853
5402	14717870
5403	14717852
5404	14718450
5405	14717869
5406	14717851
5407	14717868
5408	223439841
5409	14718073
5411	14717850
5412	14717867
5413	14717849
5414	14717848
5415	14717866
5416	14717847
5420	223439842
5427	223439843
5435	14717846
5439	223439844
5440	223439845
5441	8147024
5445	8147023
5452	223439846
5457	92740994
5461	223439847
5462	223439848
5479	223439849
5480	223439850
5484	99319098
5489	223439851
5496	223439852
5497	223439853
5500	223439854
5511	223439855
5512	223439856
5513	223439857
5514	223439858
5515	223439859
5517	223439860
5518	223439861
5519	223439862
5520	160644694
5522	223439863
5525	223439864
5527	223439865
5528	223439866
5529	223439867
5530	24434783
5532	223439868
5533	46530522
5534	223439869
5535	223439870
5536	223439871
5537	223439717
5539	223439872
5540	223439873
5541	223439874
5542	14717844
5543	223439875
5544	223439876
5545	223439877
5547	223439878
5548	223439879
5550	14717843
5552	14717842
5553	223439880
5555	53801300
5556	162012090
5557	56394979
5558	223439881
5568	8145850
5569	223439718
5570	223439882
5571	223439883
5576	223439884
5577	223439885
5578	223439886
5579	223439887
5580	26697399
5582	223439888
5583	8145849
5587	8147022
5588	223439889
5592	223439890
5593	223439891
5597	223439892
5600	223439893
5601	57269557
5602	223439894
5604	223439895
5606	223439896
5607	164174538
5609	223439897
5610	223439719
5611	223439898
5612	223439899
5613	46530521
5615	8145848
5616	223439900
5617	223439901
5618	223439902
5619	223439903
5620	223439904
5623	111978147
5625	223439905
5626	223439906
5627	223439907
5628	223439908
5629	223439909
5630	223439910
5633	223439911
5634	172120893
5635	171571839
5636	223439912
5637	223439913
5638	160709355
5639	223439914
5640	223439915
5641	85164711
5642	223439916
5643	223439917
5644	223439918
5646	223439919
5647	223439920
5648	223439921
5649	164174539
5650	223439922
5653	223439720
5654	223439923
5658	14718449
5659	11533848
5660	14717865
5672	11533299
5673	223439924
5674	160644695
5676	223439925
5677	223439926
5678	223439927
5679	57304814
5683	57304813
5684	223439928
5685	223439929
5687	223439930
5690	223439931
5691	223439932
5692	8147020
5693	223439721
5697	53801148
5699	223439933
5700	223439934
5704	223439935
5705	223439936
5706	8147019
5707	223439937
5711	223439938
5712	164174540
5715	223439939
5718	223439940
5719	17425139
5720	223439722
5721	160709356
5722	93165413
5724	164174541
5726	223439941
5727	223439942
5728	223439943
5729	223439723
5730	223439944
5731	223439945
5735	223439946
5736	223439947
5738	223439948
5739	135610157
5740	223439949
5741	223439950
5743	223439951
5746	223439952
5747	223439953
5754	223439954
5757	164174542
5759	223439955
5760	223439956
5762	170474134
5763	170474135
5764	8145846
5765	223439957
5767	223439958
5768	14717841
5769	124403640
5770	223438263
5775	99437371
5776	160711189
5776	171571833
5778	223439724
5779	56464100
5780	56464172
5781	56352935
5782	223439959
5783	223439960
5784	223439961
5790	56394822
5791	56394977
5792	223439962
5801	163835395
5805	223439963
5807	223439964
5810	111978148
5811	223439965
5812	223439966
5817	223439967
5818	50139270
5819	50139283
5822	223439968
5823	223439969
5824	223439970
5826	223439971
5827	223439725
5828	223439972
5829	223439973
5831	223439974
5832	223439975
5833	223439976
5834	57269580
5835	57269558
5837	22396003
5842	223439977
5845	223439978
5846	223439979
5847	223439980
5850	223439981
5852	223439982
5853	11533366
5854	223439983
5855	8147017
5856	223439984
5858	164174543
5859	223439985
5860	223439986
5861	223439987
5862	56394872
5864	87350409
5865	223439988
5866	223439989
5867	223439990
5868	223439991
5869	223439992
5870	26676108
5877	223439729
5882	17425137
5885	162012064
5886	223439993
5887	223439994
5890	223439995
5893	160644696
5894	223439996
5896	223439997
5897	8145845
5899	223439998
5920	223439999
5922	160644697
5923	223440000
5931	160644698
5933	223440001
5934	223440002
5935	223440003
5936	223440004
5941	85240154
5942	223440005
5944	223440006
5945	223440007
5948	223440008
5949	223440009
5950	223440010
5951	223440011
5952	223440012
5954	223440013
5955	223440014
5956	26697417
5957	26697398
5958	223440015
5959	46530573
5960	223440016
5961	223440017
5962	56394871
5963	223440018
5964	24434781
5965	223440019
5966	223440020
5967	223440021
5968	223440022
5969	223440023
5970	163835396
5971	223440024
5972	223440025
5973	223439730
5977	223440026
5979	223440027
5980	223440028
5981	92729952
5982	223439731
5983	223440029
5985	223440030
5986	223440031
5987	163725482
5988	223440032
5989	223440033
5990	223440034
5992	223440035
5993	223440036
5994	223440037
5995	223440038
5996	223440039
5999	223440040
6000	223440041
6001	223440042
6002	223440043
6003	223440044
6004	223440045
6005	223440046
6006	223440047
6008	223440048
6009	26675642
6011	223440049
6015	49836645
6017	223439732
6019	223440050
6020	223440051
6023	223440052
6024	223440053
6025	223440054
6028	223440055
6029	223440056
6030	8145964
6031	8147016
6032	8145963
6039	81058772
6041	49836650
6042	223440057
6043	223440058
6047	24712289
6048	24712311
6049	223439733
6052	162012091
6053	223440059
6054	223440060
6056	223440061
6059	162012092
6061	53801192
6062	53801154
6063	223440062
6064	223440063
6065	223440064
6066	8147015
6067	56352887
6068	223440065
6070	223440066
6072	223440067
6076	11533341
6077	223440068
6078	163835397
6079	223440069
6080	223440070
6081	223440071
6082	223440072
6083	223440073
6084	223440074
6085	223440075
6086	223440076
6087	223440077
6088	223440078
6089	223440079
6090	223440080
6091	223440081
6092	223440082
6093	223440083
6094	223440084
6095	223440085
6097	223440086
6098	223440087
6099	8147014
6101	223440088
6102	223440089
6104	223439734
6109	24434813
6110	223440090
6111	223440091
6112	223440092
6113	8145962
6114	223440093
6115	223440094
6116	162012065
6117	223440095
6118	223440096
6121	104222089
6123	49658635
6125	223440097
6128	11533518
6130	170474139
6133	223440098
6134	223440099
6137	223440100
6140	223440101
6141	160709393
6142	223440102
6144	223440103
6145	223440104
6146	223440105
6147	223440106
6149	104222110
6151	17425334
6163	223440107
6173	223440108
6177	223440109
6178	29214867
6182	29214829
6198	24434812
6199	223440110
6211	223439716
6213	53801187
6220	46530518
6248	223440111
6253	164174544
6257	85164698
6259	223440112
6263	160962747
6268	223440113
6270	223440114
6277	223440115
6307	49693494
6320	14718063
6329	164174545
6331	53801182
6332	223440116
6338	223440117
6339	99437360
6342	223440118
6343	56464163
6345	223440119
6346	223440120
6347	223440121
6348	223440122
6350	223440123
6357	135668165
6358	223440124
6359	92729953
6360	223440125
6362	223440126
6365	223440127
6367	111978157
6368	223440128
6369	223440129
6370	223440130
6371	223440131
6372	223440132
6373	223439745
6375	50139245
6376	223440133
6377	223440134
6378	223440135
6380	223440136
6381	223440137
6382	223440138
6383	223440139
6384	26697412
6385	223440140
6386	223440141
6388	223440142
6389	223440143
6390	87351884
6391	223440144
6401	223440145
6402	11533365
6403	223440146
6404	223440147
6405	223440148
6406	223440149
6407	223439746
6408	24775699
6409	223440150
6410	223440151
6411	223440152
6412	223440153
6413	56352886
6414	223440154
6415	223440155
6417	160644699
6418	223440156
6419	223440157
6426	223440158
6427	135610168
6429	223440159
6430	223440160
6431	223440161
6432	223439747
6433	223440162
6435	223440163
6436	223440164
6437	135610154
6438	8147013
6439	8145959
6441	8145958
6443	56352919
6444	223440165
6446	56352885
6447	223440166
6449	223440167
6450	223440168
6451	223440169
6453	223440170
6456	26744219
6459	223440171
6461	223440172
6468	223440173
6472	11533339
6474	223440174
6475	223440175
6476	223440176
6478	223440177
6482	223439727
6483	223440178
6484	56394837
6489	223440179
6498	14717862
6499	14718467
6503	11533338
6504	8147012
6505	223440180
6506	223440181
6507	223440182
6508	223440183
6510	223440184
6511	223440185
6514	223440186
6518	103158224
6520	223439728
6521	223440187
6526	223440188
6527	223440189
6530	49742703
6531	223440190
6532	87246435
6533	252162381
6535	223440191
6536	223440192
6537	223440193
6540	223440194
6541	46530544
6542	223440195
6543	223440196
6547	223440197
6549	56464122
6550	135610159
6553	22396002
6554	223440198
6555	223440199
6556	29214837
6557	223440200
6559	85164705
6560	223440201
6562	223440202
6563	223440203
6564	223440204
6565	223440205
6566	14718214
6567	223440206
6568	223440207
6570	125258678
6572	8145957
6574	223440208
6575	223440209
6579	22396025
6584	22396001
6586	223440210
6587	223440211
6589	223440212
6590	223440213
6591	223440214
6592	223440215
6593	223440216
6594	223440217
6595	223440218
6597	49836728
6598	223440219
6599	223440220
6600	223440221
6601	57304829
6602	17425150
6603	223440222
6604	46530914
6605	46530543
6610	162169168
6611	223440223
6612	223440224
6613	223440225
6614	223440226
6615	223440227
6616	223440228
6617	223440229
6618	223440230
6619	223440231
6620	223440232
6623	223440234
6624	223440235
6625	223440236
6627	223440237
6628	223440238
6629	223440239
6630	223440240
6631	164174504
6632	223440241
6633	223440242
6634	223440243
6636	8145956
6637	10318875
6640	223440244
6641	223440245
6642	223440246
6643	223440247
6644	223440248
6645	164174546
6646	223440249
6647	223440250
6649	223440251
6650	8145955
6651	11533337
6656	223440252
6657	223440253
6658	223440254
6664	223440255
6665	223440256
6673	24712468
6674	163835398
6679	223440257
6682	22396024
6689	223440258
6690	223440259
6692	223440260
6693	223440261
6694	223440262
6695	49693493
6696	223440263
6697	223440264
6698	136349241
6698	172120885
6699	223440265
6700	223440266
6701	223439735
6703	223440267
6704	26675660
6705	223440268
6706	223440269
6709	223440270
6710	170474138
6711	223440271
6712	223440272
6713	223440273
6714	56394836
6715	56352890
6716	56352931
6717	170474136
6720	223440274
6721	223440275
6722	56352918
6723	56394838
6725	223440276
6726	223440277
6728	223440278
6729	223440279
6731	8145954
6734	223440280
6735	223440281
6736	223439736
6737	223440282
6738	223440283
6739	223440284
6740	223440285
6741	170474144
6746	92740975
6750	53801147
6751	223439737
6752	223440286
6754	223440287
6755	223440288
6758	8147151
6759	92729954
6760	92740990
6762	24434782
6763	255509818
6764	223440289
6765	223440290
6770	53801175
6771	223440291
6773	223440292
6775	49658687
6777	223440293
6778	223440294
6779	223440295
6780	104222090
6781	104222115
6783	223440296
6784	56352889
6785	223439738
6786	223439739
6787	223440297
6791	223439740
6792	223440298
6794	53801146
6795	53801188
6796	223440299
6797	223440300
6798	223439741
6799	223440301
6800	223440302
6801	11534102
6802	276246434
6803	223440303
6804	8145952
6805	135610158
6806	223440304
6807	49836727
6808	223440305
6809	10318874
6817	223440306
6819	223440307
6820	8147011
6821	223440308
6822	223440309
6823	223440310
6824	24434920
6827	57304833
6831	223440311
6834	104222116
6835	24775874
6836	223440312
6838	56352912
6839	223440313
6841	223440314
6842	26676104
6843	223439742
6847	223440315
6849	223440316
6851	164174549
6852	223440317
6853	223440318
6854	11533655
6856	160644700
6857	223440319
6859	223440320
6863	163835399
6872	46530520
6877	53801242
6884	223440321
6885	56352941
6886	223440322
6888	50139236
6889	85164714
6891	223440323
6895	223440324
6896	223440325
6897	135610082
6899	104222114
6900	223440326
6904	11533336
6907	223440327
6908	26675643
6909	53801145
6912	135610156
6914	223440328
6915	223440329
6916	104222091
6917	104222113
6918	223440330
6919	57304812
6920	223440331
6921	223440332
6922	223440333
6925	46530519
6926	223440334
6927	223440335
6928	223440336
6929	223440337
6931	223440338
6933	56464179
6935	223440339
6936	223440340
6937	223440341
6941	223440342
6942	56352888
6943	223440343
6944	223440344
6945	223440345
6946	223440346
6947	223440347
6948	223440348
6949	223440349
6950	56394976
6951	49693487
6956	223440350
6957	223440351
6958	223440352
6960	223440353
6962	223440354
6963	223440387
6964	223440388
6965	223440389
6970	56352911
6972	223440390
6979	223440391
6980	11533634
6988	164174556
6989	223440392
6990	223440393
6991	223440394
6993	49693727
6994	223440395
6995	162169169
6996	223440396
6997	104222092
6999	223440397
7000	223440398
7002	223440399
7003	56352929
7005	223440400
7008	135610161
7009	223440401
7012	223440402
7013	223440403
7014	223440404
7016	223440405
7017	223440406
7018	223440407
7020	164174553
7021	223440408
7022	223440409
7023	223440410
7024	223440411
7025	223438264
7027	46530646
7029	223440412
7030	223440413
7031	223440414
7032	223440415
7033	223440416
7034	223440417
7035	223440380
7036	223440418
7037	223440419
7038	223440420
7039	223440421
7044	85305364
7051	223440422
7055	223440423
7060	223440424
7061	164174554
7062	223440425
7070	223440426
7071	162012066
7085	223440427
7087	223440428
7088	223440429
7091	14718014
7100	223440430
7101	29214836
7102	223440431
7125	46530541
7161	223440432
7188	223440433
7189	223440434
7190	223440435
7191	223440436
7192	223440437
7193	223440438
7203	223440439
7207	8146416
7209	223440440
7210	223440441
7219	8145950
7239	223440442
7246	223440443
7265	111978149
7266	223440444
7268	223440445
7270	223440446
7274	46530542
7281	223440447
7282	223440448
7285	49693492
7292	223440449
7303	223440450
7307	8146415
7308	223440451
7315	223440452
7319	223440453
7321	223440454
7328	111978145
7329	223440455
7336	223440456
7341	223440457
7347	111978151
7351	49693491
7352	223440458
7369	223440459
7370	223440460
7383	223440461
7386	53801162
7395	223440462
7396	223440463
7417	223440464
7421	223440465
7426	223440466
7427	223440467
7429	223440468
7437	223440469
7438	85730895
7440	223440470
7441	223440471
7443	170474143
7445	223440472
7447	57269566
7448	57304836
7450	223440473
7451	223440381
7452	223440474
7453	223440475
7454	56464121
